Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,ID,Title,Date
2120,12,0.0933,"美, SK, 상승",627cdd4d7f98dd6342b3361f,작년말 구조적 임금상승 요인 ‘들썩’…‘물가 → 임금’ 상승세 꼬리물라,2022-04-25
358,12,0.0771,"美, SK, 상승",627cdd4d7f98dd6342b32513,美대법관 9명중 4명이 여성… 성소수자 판결 변화 올까[글로벌 포커스] ,2022-04-23
708,12,0.0758,"美, SK, 상승",627cdd4d7f98dd6342b3289a,"구인난 美, 이직자 절반 임금 두자릿수 상승 ",2022-04-26
729,12,0.0718,"美, SK, 상승",627cdd4d7f98dd6342b328cc,美의 中반도체 규제후 중국내 韓점유율 5.5%P↓ ,2022-04-26
1754,12,0.0711,"美, SK, 상승",627cdd4d7f98dd6342b332ad,"손흥민 2골, 차범근 넘어 유럽리그 18~19호 최다골",2022-05-02
101,12,0.0684,"美, SK, 상승",627cdd4d7f98dd6342b322f2,"美국무부, 韓여행경보 ‘최고 4단계’ → ‘최저 1단계’로 ",2022-04-20
2353,12,0.0672,"美, SK, 상승",627cdd4d7f98dd6342b337ed,"“청년 여성, ‘구조적 성차별’ 증명해야 하는 상황 놓였다”",2022-04-20
1965,12,0.0647,"美, SK, 상승",627cdd4d7f98dd6342b3349f,‘미혼 여성 공무원 리스트’ 상납한 성남시 공무원들 징역형,2022-04-27
363,12,0.0638,"美, SK, 상승",627cdd4d7f98dd6342b32520,美 캘리포니아주 ‘임금 삭감없는 週4일제’ 법제화 시동 ,2022-04-19
1804,12,0.0638,"美, SK, 상승",627cdd4d7f98dd6342b3331a,"SK, 지갑 주웠다?…‘SiC 전력 반도체’가 뭐기에",2022-04-29
1585,12,0.0635,"美, SK, 상승",627cdd4d7f98dd6342b33107,"시속 280㎞ 경주용 전기차, 서울 도심 달린다",2022-05-04
1558,12,0.0626,"美, SK, 상승",627cdd4d7f98dd6342b330b8,기업들 지난해 신용등급 ‘하락’이 ‘상승’보다 많아,2022-05-04
732,12,0.0626,"美, SK, 상승",627cdd4d7f98dd6342b328d4,3년만에… SK 용인 반도체 단지 내달 착공 가시화 ,2022-04-27
891,12,0.0626,"美, SK, 상승",627cdd4d7f98dd6342b32a88,"삼성전자 5G 장비, 美서 1조원대 수주 ",2022-05-04
822,12,0.0614,"美, SK, 상승",627cdd4d7f98dd6342b329c6,고독사 예방 ‘스마트 플러그’ 2000가구에 추가 설치 ,2022-05-03
2347,12,0.0595,"美, SK, 상승",627cdd4d7f98dd6342b337e4,"워니 30점·김선형 20점…SK, 18점차로 오리온에 완승",2022-04-20
838,12,0.0592,"美, SK, 상승",627cdd4d7f98dd6342b329f5,‘탄소 없는 섬’ 제주서 친환경 전기차의 미래를 보다 ,2022-05-04
1760,12,0.0592,"美, SK, 상승",627cdd4d7f98dd6342b332bd,손흥민 EPL 18·19호골…차범근 넘고 한국인 유럽 시즌 최다골,2022-05-02
392,12,0.0592,"美, SK, 상승",627cdd4d7f98dd6342b32561,코로나 특수 끝나나… 韓 네이버도 美 넷플릭스도 ‘쇼크’ ,2022-04-22
64,12,0.0584,"美, SK, 상승",627cdd4d7f98dd6342b322ae,호실적에도 ‘6만전자’… 개미들은 삼성전자 반등 기대 ‘순매수’ ,2022-04-22
1758,12,0.0563,"美, SK, 상승",627cdd4d7f98dd6342b332b6,“삼성전자 위기라 할 수 없지만…한국 반도체 투자 점점 느려져”,2022-05-01
1718,12,0.0563,"美, SK, 상승",627cdd4d7f98dd6342b33262,안 될 줄 알면서…이맘때마다 “차등 최저임금” 외치는 경총의 속내는?,2022-05-02
436,12,0.0553,"美, SK, 상승",627cdd4d7f98dd6342b325d9,"주거비 감당 못해 차-모텔서 자는 美대학생들[사람, 세계] ",2022-04-29
2267,12,0.0543,"美, SK, 상승",627cdd4d7f98dd6342b3373e,"74년 전 미군법 따른 ‘성소수자 군인 처벌’, 첫 제동 걸렸다",2022-04-21
1871,12,0.0515,"美, SK, 상승",627cdd4d7f98dd6342b333ac,"삼성전자 노사협, 평균 9% 임금인상 합의…신입 연봉 5150만원선",2022-04-29
2407,12,0.0502,"美, SK, 상승",627cdd4d7f98dd6342b3384f,G20 재무장관 회의 서방국가들 퇴장 시위 계획 중…러시아 퇴출은 실패,2022-04-20
1092,12,0.05,"美, SK, 상승",627cdd4d7f98dd6342b32c78,“뷰보다 내부구조” 코로나가 바꾼 주거공간 선호도 ,2022-05-10
725,12,0.0488,"美, SK, 상승",627cdd4d7f98dd6342b328c0,패션-뷰티-여행 상품 ‘불티’… 캐리어 1시간만에 3200개 팔려 ,2022-04-25
518,12,0.0485,"美, SK, 상승",627cdd4d7f98dd6342b3268b,"1분기 0.7% 성장, 다시 ‘0%대’로… 침체속 물가상승 우려 ",2022-04-27
1904,12,0.0482,"美, SK, 상승",627cdd4d7f98dd6342b33406,‘246억원 횡령’ 계양전기 직원 “혐의 모두 인정”,2022-04-28
1001,12,0.0479,"美, SK, 상승",627cdd4d7f98dd6342b32ba7,‘백악관의 입’에 첫 흑인여성 성소수자 ,2022-05-07
824,12,0.0476,"美, SK, 상승",627cdd4d7f98dd6342b329c9,럭셔리 빌트인 가전-명품 주방가구가 만났다 ,2022-05-03
944,12,0.0476,"美, SK, 상승",627cdd4d7f98dd6342b32b1a,육아휴직 공무원중 男비율 40% 넘었다 ,2022-05-06
1627,12,0.047,"美, SK, 상승",627cdd4d7f98dd6342b33172,"삼성전자, 미국 이통사에 1조원대 장비 수출 계약 체결",2022-05-03
2830,12,0.047,"美, SK, 상승",627cdd4d7f98dd6342b33b40,"누가 되든, 경남 첫 여성 국회의원…김영선 vs 김지수 맞대결",2022-05-11
553,12,0.0467,"美, SK, 상승",627cdd4d7f98dd6342b326d9,SK “최강전력 믿는다” KGC “상대전적 믿는다” ,2022-05-02
2191,12,0.0467,"美, SK, 상승",627cdd4d7f98dd6342b336af,"프로농구 SK 2연승 달렸지만, 오리온 이정현 빛났네!",2022-04-22
807,12,0.0467,"美, SK, 상승",627cdd4d7f98dd6342b3298f,전기 없는 지역에 빛 선물하는 ‘라이팅칠드런’ ,2022-05-03
1755,12,0.0467,"美, SK, 상승",627cdd4d7f98dd6342b332b1,소수자였던 내 묘비에 이름 두개를 적어야지,2022-04-30
858,12,0.0458,"美, SK, 상승",627cdd4d7f98dd6342b32a2c,"100대 기업 투자, 반도체 빼면 마이너스 ",2022-05-03
658,12,0.0458,"美, SK, 상승",627cdd4d7f98dd6342b327ff,"버핏 “美증시 도박판 돼… 비트코인, 어떤 가치도 창출 못해” ",2022-05-02
2345,12,0.0458,"美, SK, 상승",627cdd4d7f98dd6342b337e0,3월 생산자물가 1.3% 상승…5년 2개월 만에 최고,2022-04-21
1331,12,0.0458,"美, SK, 상승",627cdd4d7f98dd6342b32e9f,"한은 “EU 성장률 1%p 떨어지면, 우리 수출은 2.4조 빠져”",2022-05-08
880,12,0.0458,"美, SK, 상승",627cdd4d7f98dd6342b32a6c,"美 최악 구인난, 인플레 우려 키워… 힘받는 빅스텝 ",2022-05-05
288,12,0.0458,"美, SK, 상승",627cdd4d7f98dd6342b32470,월급 적은데 연금도 줄어… “공무원 말고 대기업 갈래요”[인사이드＆인사이트] ,2022-04-19
2535,12,0.0458,"美, SK, 상승",627cdd4d7f98dd6342b338ee,비수기 3월도 LNG 수입가 고공행진…전기·가스요금 오를라,2022-04-19
1486,12,0.0454,"美, SK, 상승",627cdd4d7f98dd6342b33013,해수면 상승한다는데…모래 해변은 왜 더 넓어질까?,2022-05-08
848,12,0.0454,"美, SK, 상승",627cdd4d7f98dd6342b32a0a,SK 김선형 선명한 3점포… “천적이란 없다” ,2022-05-03
383,12,0.045,"美, SK, 상승",627cdd4d7f98dd6342b32550,"中 “남태평양 솔로몬에 군함파견 협정”… 놀란 美, ‘아시아 차르’ 급파 ",2022-04-20
1920,12,0.045,"美, SK, 상승",627cdd4d7f98dd6342b33433,공동주택 공시가격 이의제기 건수 지난해 5분의 1로 줄어,2022-04-28
1930,12,0.045,"美, SK, 상승",627cdd4d7f98dd6342b33440,5살 이하 아이 한 달 양육비 약 100만원…가구 소득의 ‘5분의 1’,2022-04-28
2749,12,0.0442,"美, SK, 상승",627cdd4d7f98dd6342b33a6d,"하이넷, 수소충전소 확대 본격화…광명에 수소·전기 복합충전소 준공",2022-05-11
92,12,0.0437,"美, SK, 상승",627cdd4d7f98dd6342b322e2,작년 최저임금 못받은 근로자 321만명… 농림어업-숙박 음식점 종사자順 ‘열악’ ,2022-04-18
784,12,0.0437,"美, SK, 상승",627cdd4d7f98dd6342b32955,"“힘 못쓰는 러 탱크, 포탑 튀어오르는 구조적 결함 탓” ",2022-05-03
2029,12,0.0434,"美, SK, 상승",627cdd4d7f98dd6342b33544,"세계 군사비, 지난해 ‘2조달러’ 돌파…러, 침공 전 ‘3년 연속’ 증액",2022-04-26
2119,12,0.0433,"美, SK, 상승",627cdd4d7f98dd6342b3361e,"[뉴스AS] 거스를 수는 없는 RE100, 삼성전자 가입 왜 늦어지나",2022-04-25
574,12,0.0433,"美, SK, 상승",627cdd4d7f98dd6342b32713,카레이스도 관중 ‘북적’… CJ 슈퍼레이스 성황 ,2022-04-25
1346,12,0.0429,"美, SK, 상승",627cdd4d7f98dd6342b32ecb,"통합우승 8부 능선 넘었다…SK, 인삼공사에 15점차 완승",2022-05-08
498,12,0.0429,"美, SK, 상승",627cdd4d7f98dd6342b3265e,두산-삼성-GS ‘소형모듈원전 선점’ 뭉쳤다… 美 전문사와 합작 ,2022-04-27
2129,12,0.0424,"美, SK, 상승",627cdd4d7f98dd6342b3362f,"2만8천명 찾은 슈퍼레이스 개막전…‘현역 최강’ 김종겸, 1라운드 우승",2022-04-24
454,12,0.0424,"美, SK, 상승",627cdd4d7f98dd6342b32603,김정옥 김희경장학재단 이사장… 이화여대에 사재 60억 추가 기탁 ,2022-04-28
2332,12,0.0416,"美, SK, 상승",627cdd4d7f98dd6342b337c3,"독일, “연말까지 러시아 석유 수입 완전 중단”",2022-04-21
1822,12,0.0416,"美, SK, 상승",627cdd4d7f98dd6342b3333a,"[ESC] 엔데믹 시대, 나라밖 등산여행 떠나볼까",2022-04-29
2115,12,0.0411,"美, SK, 상승",627cdd4d7f98dd6342b33614,"[단독] 괌에서 원격근무도 된다…라인, 재택공간 제한 풀었다",2022-04-25
2446,12,0.0411,"美, SK, 상승",627cdd4d7f98dd6342b33885,"모두의 출근길, 안녕을 빌어요 [사부작사부작]",2022-04-20
1020,12,0.0411,"美, SK, 상승",627cdd4d7f98dd6342b32bd1,스쿨존서 초등 1년생 학원차에 치여 중태 ,2022-05-09
