Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,ID,Title,Date
2348,27,0.1089,"수사, 검찰, 광주",627cdd4d7f98dd6342b337e5,‘검경 파쇼’ 논쟁부터 수사권 폐지 논란까지…수사권 조정 68년사,2022-04-21
2226,27,0.1068,"수사, 검찰, 광주",627cdd4d7f98dd6342b336ee,"수사관들까지 나서 “검찰 수사권 폐지, 70년 축적 수사역량 사장”",2022-04-22
237,27,0.0967,"수사, 검찰, 광주",627cdd4d7f98dd6342b323fa,"金 “檢과잉수사 제한 특별법, 구체 내용 검토중”… 檢일각 “동의 못해” ",2022-04-21
2366,27,0.0952,"수사, 검찰, 광주",627cdd4d7f98dd6342b33809,박병석 국회의장 순방 보류…‘검찰 수사권 분리 법안’ 중재 나서나,2022-04-20
2481,27,0.093,"수사, 검찰, 광주",627cdd4d7f98dd6342b338b4,법사위 출석 김오수 “수사권 폐지하면 돈 많은 피고인 이익 볼 것”,2022-04-19
2223,27,0.091,"수사, 검찰, 광주",627cdd4d7f98dd6342b336ea,“검찰 수사 ‘부패·경제’ 2대 범죄로 축소” 박병석 중재안 보니,2022-04-22
114,27,0.084,"수사, 검찰, 광주",627cdd4d7f98dd6342b32308,"민주, ‘검사는 범죄수사’ 法조항 삭제… 檢 “부실기소 무죄 속출할것” ",2022-04-16
2508,27,0.0836,"수사, 검찰, 광주",627cdd4d7f98dd6342b338d1,"대법원 “검찰 수사권 폐지, 재판을 통한 정의실현에 부정적”",2022-04-19
2359,27,0.0825,"수사, 검찰, 광주",627cdd4d7f98dd6342b337fb,"정의당 ‘검찰 수사권 분리법, 1년 유예’ 중재안 제시",2022-04-20
2405,27,0.082,"수사, 검찰, 광주",627cdd4d7f98dd6342b3384c,"김오수 “검찰 공정성 위한 특별법, 구체적으로 검토 중이다”",2022-04-20
2212,27,0.0805,"수사, 검찰, 광주",627cdd4d7f98dd6342b336d6,검찰 수사권은 ‘시한부’… 중수청 출범하면 폐지한다,2022-04-22
2331,27,0.08,"수사, 검찰, 광주",627cdd4d7f98dd6342b337bf,검찰 수사권 박탈 법률의 피해자는 국민이다,2022-04-21
