Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,ID,Title,Date
1453,14,0.0894,"코로나, 문화, 청년",627cdd4d7f98dd6342b32fc3,무대 대신 이메일…전북 청년들 “문화예술 배달합니다”,2022-05-10
2334,14,0.0724,"코로나, 문화, 청년",627cdd4d7f98dd6342b337c8,8월부터 저소득 청년 대상으로 월 최대 20만원씩 월세 지원,2022-04-21
902,14,0.0672,"코로나, 문화, 청년",627cdd4d7f98dd6342b32aa7,"끝날 줄 모르는 코로나 후유증, ‘뿌리치료’로 조기에 잡아야 ",2022-05-04
818,14,0.0652,"코로나, 문화, 청년",627cdd4d7f98dd6342b329b3,"인천시, 코로나 백신 접종 후유증 피해 보상 실시 ",2022-05-03
2451,14,0.0638,"코로나, 문화, 청년",627cdd4d7f98dd6342b3388b,코로나 ‘치료제’는 왜 게임체인저가 되기 어려울까,2022-04-20
2709,14,0.0635,"코로나, 문화, 청년",627cdd4d7f98dd6342b33a23,인공지능이 게임 실력 높여준다…판 커지는 ‘게임 코칭’ 시장,2022-04-17
2383,14,0.0635,"코로나, 문화, 청년",627cdd4d7f98dd6342b33828,"‘파산 위기’ 스리랑카, 반정부 시위대에 첫 발포…1명 사망",2022-04-20
2093,14,0.0626,"코로나, 문화, 청년",627cdd4d7f98dd6342b335e6,"스리랑카 반정부 시위대, 총리 공관에 진입 “사임하라”",2022-04-25
836,14,0.0614,"코로나, 문화, 청년",627cdd4d7f98dd6342b329f2,청년이 10년 저축땐 정부가 보태 1억… ‘청년도약계좌’ 내년 나온다 ,2022-05-03
2043,14,0.0614,"코로나, 문화, 청년",627cdd4d7f98dd6342b33569,코로나 집콕에 홈 인테리어 늘었지만…“하자 나 몰라라” 피해 급증,2022-04-26
14,14,0.0605,"코로나, 문화, 청년",627cdd4d7f98dd6342b32244,"“나눔문화 확산에 공로”… 인천모금회, 이웃돕기 유공자 포상 ",2022-04-20
2418,14,0.0594,"코로나, 문화, 청년",627cdd4d7f98dd6342b3385c,‘자료 재제출명령·이행강제금’으로 인앱결제 ‘꼼수’ 막는다,2022-04-20
2402,14,0.0594,"코로나, 문화, 청년",627cdd4d7f98dd6342b33847,"스리랑카 경찰, 반정부 시위대에 첫 발포…1명 숨지고 13명 부상",2022-04-20
597,14,0.0584,"코로나, 문화, 청년",627cdd4d7f98dd6342b32755,코로나 후유증 회복에 좋은 한의치료법 ,2022-04-27
2510,14,0.0584,"코로나, 문화, 청년",627cdd4d7f98dd6342b338d3,[유레카] 홍위병 대신 ‘백위병’…상하이 ‘방역 문화대혁명’ / 박민희,2022-04-19
38,14,0.0573,"코로나, 문화, 청년",627cdd4d7f98dd6342b32278,"[스포츠 단신]김영기 전 KBL총재, ‘소강체육대상’ 대상 수상 ",2022-04-21
2089,14,0.0563,"코로나, 문화, 청년",627cdd4d7f98dd6342b335d5,"‘코로나 로드맵’ 발표 앞두고…정부 방역완화에 인수위 불만, 왜?",2022-04-25
335,14,0.0543,"코로나, 문화, 청년",627cdd4d7f98dd6342b324e8,"낡은 집 있어 기초수급 대상 제외… 생활고 80대 노모-아들, 숨진지 한달만에 발견 ",2022-04-23
