Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,ID,Title,Date
1476,33,0.0805,"코로나, 여성, 혁명",627cdd4d7f98dd6342b32ffa,동학농민혁명 기념식·혁명기념공원 개원식 열린다,2022-05-10
2787,33,0.0752,"코로나, 여성, 혁명",627cdd4d7f98dd6342b33ab9,"코로나로 남편 잃은 아프리카 여성들, 학대 · 생활고 극심",2022-05-11
1286,33,0.0752,"코로나, 여성, 혁명",627cdd4d7f98dd6342b32e2a,"코로나로 남편 잃은 아프리카 여성들, 학대 · 생활고 극심",2022-05-11
2161,33,0.0731,"코로나, 여성, 혁명",627cdd4d7f98dd6342b3366b,"한은 “중국, ‘제로코로나’ 당분간 지속…성장률은 4% 중반”",2022-04-24
1169,33,0.0731,"코로나, 여성, 혁명",627cdd4d7f98dd6342b32d29,"중국 콕 집은 WHO, 제로 코로나 공개 비판…“지속 불가능”",2022-05-11
2734,33,0.0672,"코로나, 여성, 혁명",627cdd4d7f98dd6342b33a54,"중국 콕 집은 WHO, 제로 코로나 공개 비판…“지속 불가능”",2022-05-11
48,33,0.0647,"코로나, 여성, 혁명",627cdd4d7f98dd6342b3228b,“BTS의 나라서 우승… 상금은 학대여성 돕기에” ,2022-04-18
338,33,0.064,"코로나, 여성, 혁명",627cdd4d7f98dd6342b324eb,"“반갑다, 축제야!” 거리두기 해제로 강원-충청권 축제 ‘기지개’ ",2022-04-18
2246,33,0.0614,"코로나, 여성, 혁명",627cdd4d7f98dd6342b33714,완주 대둔산 동학농민혁명 최후 항전지 유물 기증받아,2022-04-22
1597,33,0.0603,"코로나, 여성, 혁명",627cdd4d7f98dd6342b3311b,"“동학농민혁명, 미래의 중심이 되다”",2022-05-03
2740,33,0.0583,"코로나, 여성, 혁명",627cdd4d7f98dd6342b33a61,"청와대 전면 개방 이틀째, 기물 파손 시도한 50대 여성 체포",2022-05-11
2486,33,0.0574,"코로나, 여성, 혁명",627cdd4d7f98dd6342b338ba,여성의 자아실현과 모성 사이 갈등을 스릴러에 녹이다,2022-04-19
1582,33,0.0573,"코로나, 여성, 혁명",627cdd4d7f98dd6342b33101,동학농민혁명도 항일운동이다,2022-05-03
229,33,0.0553,"코로나, 여성, 혁명",627cdd4d7f98dd6342b323e9,"변협, 21일 ‘검수완박 반대’ 긴급 토론회… 민변 등에 참여 요청 ",2022-04-19
