Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,ID,Title,Date
2277,19,0.1459,"국민, 힘, 선거",627cdd4d7f98dd6342b33752,지방선거 공천 파열음…국민의힘 충북도당은 의원 간 알력,2022-04-21
2341,19,0.1429,"국민, 힘, 선거",627cdd4d7f98dd6342b337d6,국힘 충청권 공천…충남지사 김태흠·충북지사 김영환·대전시장 이장우,2022-04-21
2380,19,0.1259,"국민, 힘, 선거",627cdd4d7f98dd6342b33825,"“박덕흠 의원, 경선개입 중단하라” 국힘 충북지사 예비후보들 신경전",2022-04-20
2595,19,0.1247,"국민, 힘, 선거",627cdd4d7f98dd6342b33943,국힘-국민의당 합당 선언…막내린 안철수 ‘제3지대 실험’,2022-04-18
372,19,0.1108,"국민, 힘, 선거",627cdd4d7f98dd6342b32532,국민의힘 대전시장 이장우-충남지사 김태흠 공천 ,2022-04-22
2677,19,0.1071,"국민, 힘, 선거",627cdd4d7f98dd6342b339ec,다음중 ‘책임당원 조건’은?…국힘 지방선거 기초자격시험 풀어보니,2022-04-17
2722,19,0.0997,"국민, 힘, 선거",627cdd4d7f98dd6342b33a40,"국힘, 분당갑 안철수 전략공천… 계양을엔 윤형선 당협위원장",2022-05-11
1344,19,0.0969,"국민, 힘, 선거",627cdd4d7f98dd6342b32ec2,"지방선거 1호 공약, 민주당과 국민의힘이 같긴 한데…",2022-05-09
1851,19,0.0967,"국민, 힘, 선거",627cdd4d7f98dd6342b33376,거대 양당 2인 쪼개기에…기초의원 중대선거구제 또 뒷걸음,2022-04-29
2387,19,0.0933,"국민, 힘, 선거",627cdd4d7f98dd6342b33830,오늘부터 국민의힘 경기지사 경선…‘윤심’ 김은혜·‘경쟁력’ 유승민 맞대결,2022-04-20
1082,19,0.0913,"국민, 힘, 선거",627cdd4d7f98dd6342b32c5f,"국힘 “인천계양을, 지역연고 후보 공천”…‘토박이’ 최원식 부상 ",2022-05-10
2794,19,0.082,"국민, 힘, 선거",627cdd4d7f98dd6342b33adb,‘발목잡기 거대야당’ 앞세워 입법 저지 노리는 국민의힘,2022-05-11
765,19,0.0805,"국민, 힘, 선거",627cdd4d7f98dd6342b3292c,“민주당 경선이 곧 본선”… 6월 지방선거 앞두고 각축전 치열 ,2022-04-26
1324,19,0.08,"국민, 힘, 선거",627cdd4d7f98dd6342b32e86,‘발목잡기 거대야당’ 앞세워 입법 저지 노리는 국민의힘,2022-05-11
2271,19,0.0785,"국민, 힘, 선거",627cdd4d7f98dd6342b33742,대전·충남·세종 단체장 모두 출마선언…26일께 부터 직무대행 체제,2022-04-21
2650,19,0.0785,"국민, 힘, 선거",627cdd4d7f98dd6342b339b5,국민의힘 기초자격시험 풀어보니…선거법 지식에 정체성 검증,2022-04-18
337,19,0.0779,"국민, 힘, 선거",627cdd4d7f98dd6342b324ea,국민의힘 공천 자격시험에 4500명 응시… 이준석도 치러 ,2022-04-18
2645,19,0.0777,"국민, 힘, 선거",627cdd4d7f98dd6342b339af,"부산 기초단체장…4년 전 민주 대이변, 이번엔 국힘 싹쓸이?",2022-04-18
2314,19,0.0765,"국민, 힘, 선거",627cdd4d7f98dd6342b33799,“충북지사 선거는 문재인과 윤석열의 한판”,2022-04-21
2279,19,0.0764,"국민, 힘, 선거",627cdd4d7f98dd6342b33757,국힘 “윤중천 사건 허위사실 유포 의혹” 김용민 의원·이규원 검사 고발,2022-04-21
1079,19,0.0757,"국민, 힘, 선거",627cdd4d7f98dd6342b32c54,"기재부 출신, 尹정부 중용 이어 지방선거 대거 출마 ",2022-05-10
1189,19,0.0711,"국민, 힘, 선거",627cdd4d7f98dd6342b32d58,‘어공’ 대 ‘늘공’…지방선거는 공무원 선거,2022-05-10
1664,19,0.0672,"국민, 힘, 선거",627cdd4d7f98dd6342b331d2,당협위원장은 철새 되어 떠나고…지휘관 잃은 국힘 후보들 ‘망연자실’,2022-05-02
1170,19,0.0635,"국민, 힘, 선거",627cdd4d7f98dd6342b32d2a,민주당 ‘텃밭’ 마포…국민의힘 자중지란·정의당 조성주 도전장,2022-05-11
2672,19,0.0635,"국민, 힘, 선거",627cdd4d7f98dd6342b339e3,‘여성공천 지원금’…거대정당 나눠먹기 ‘개악’했나,2022-04-17
