Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,ID,Title,Date
2335,14,0.07,"가족, 인권, 길",627cdd4d7f98dd6342b337ca,한승헌 변호사 별세…민주화 헌신한 1세대 인권변호사,2022-04-20
370,14,0.0614,"가족, 인권, 길",627cdd4d7f98dd6342b3252e,‘1세대 인권변호사’ 한승헌씨 별세… 동백림-DJ 내란음모 사건 등 변호 ,2022-04-21
2825,14,0.0595,"가족, 인권, 길",627cdd4d7f98dd6342b33b34,“1700명 강제수용 ‘서산개척단’ 중대한 인권 침해” 정부 첫 인정,2022-05-11
1440,14,0.0595,"가족, 인권, 길",627cdd4d7f98dd6342b32fa8,“1700명 강제수용 ‘서산개척단’ 중대한 인권 침해” 정부 첫 인정,2022-05-11
816,14,0.0544,"가족, 인권, 길",627cdd4d7f98dd6342b329ac,갈 길 먼 아동인권… 어린이 행복에 한국의 미래 달렸다 ,2022-05-03
1510,14,0.0533,"가족, 인권, 길",627cdd4d7f98dd6342b33044,"빈곤 아동은 방임, 비빈곤 아동은 이것 때문에 불행했다",2022-05-05
543,14,0.0522,"가족, 인권, 길",627cdd4d7f98dd6342b326c7,"체벌 않기, 차별 막기, 경청하기… 아동인권부터 지키는 북유럽 ",2022-04-28
2304,14,0.0503,"가족, 인권, 길",627cdd4d7f98dd6342b33788,"인권 변호 역사를 쓴 한승헌, 그의 삶엔 ‘촌철 웃음’ 있었네",2022-04-21
1306,14,0.0469,"가족, 인권, 길",627cdd4d7f98dd6342b32e59,김현숙 후보자 “여가부 폐지 동의…인구·가족·아동 문제 챙겨야”,2022-05-09
2156,14,0.0447,"가족, 인권, 길",627cdd4d7f98dd6342b33666,25일부터 ‘만 7살 아동’도 매달 10만원씩 아동수당 받는다,2022-04-24
179,14,0.0443,"가족, 인권, 길",627cdd4d7f98dd6342b32383,[사설] 다시 생각하는 장애인 인권… 정책 보완해 ‘동행’의 길 찾아야 ,2022-04-21
693,14,0.0439,"가족, 인권, 길",627cdd4d7f98dd6342b32864,고순이 밀레 명예회장 별세 ,2022-04-25
1240,14,0.0439,"가족, 인권, 길",627cdd4d7f98dd6342b32dc4,부산 첫 조용국 회장 가족 6명 고액기부자 가입,2022-05-09
2440,14,0.0435,"가족, 인권, 길",627cdd4d7f98dd6342b3387e,이영 중소기업부 장관 후보자 주식 24억원 등 44억 재산신고,2022-04-19
2053,14,0.0423,"가족, 인권, 길",627cdd4d7f98dd6342b33584,우크라 남서쪽 몰도바 친러 세력 건물 공격 당해…러시아 공작?,2022-04-26
1211,14,0.042,"가족, 인권, 길",627cdd4d7f98dd6342b32d84,"“백신 맞은 뒤 가족 잃어”…피해 가족들, 정부 상대 첫 집단소송 제기",2022-05-06
1852,14,0.041,"가족, 인권, 길",627cdd4d7f98dd6342b33377,"이케다 다이사쿠 회장, 충북대 ‘명예교육학’ 박사",2022-04-28
995,14,0.0404,"가족, 인권, 길",627cdd4d7f98dd6342b32b9b,휴일마다 아이들과 점프볼… 가족과 즐기는 ‘만점슛’ ,2022-05-07
2149,14,0.0362,"가족, 인권, 길",627cdd4d7f98dd6342b33652,"싸우는 길 마다하지 않았던 변호인들, ‘인권’의 초석을 닦다",2022-04-24
1264,14,0.0355,"가족, 인권, 길",627cdd4d7f98dd6342b32df6,노근리사건 희생자·유족 3차 추가 신고 접수,2022-05-09
2201,14,0.0348,"가족, 인권, 길",627cdd4d7f98dd6342b336c1,"“한승헌 변호사님, 하늘에서 만나셨죠”…여정남 조카가 울며 말했다",2022-04-22
2487,14,0.0334,"가족, 인권, 길",627cdd4d7f98dd6342b338bb,"수단 군부, 성폭행 고발 인권운동가에 ‘국가 기밀 누설죄’",2022-04-19
552,14,0.0334,"가족, 인권, 길",627cdd4d7f98dd6342b326d7,푸틴이 키운 킬러용병… 가는 곳마다 인권 유린-잔혹행위 악명[글로벌 포커스] ,2022-04-30
857,14,0.0328,"가족, 인권, 길",627cdd4d7f98dd6342b32a2a,학대 아동이 직접 법원에 ‘친권 상실’ 청구 가능 ,2022-05-04
567,14,0.0319,"가족, 인권, 길",627cdd4d7f98dd6342b326fb,"주식 팔아치운 개미군단, 안전한 예적금으로 몰린다 ",2022-04-28
642,14,0.0319,"가족, 인권, 길",627cdd4d7f98dd6342b327c5,6·25 전사 미군유해 72년 만에 가족 품으로 ,2022-04-29
2262,14,0.0313,"가족, 인권, 길",627cdd4d7f98dd6342b33735,"[단독] 박진, 재산 축소 신고?…넉달 만에 10억 늘었다",2022-04-21
120,14,0.0313,"가족, 인권, 길",627cdd4d7f98dd6342b32311,유종해 연세대 명예교수 별세 ,2022-04-18
2556,14,0.0307,"가족, 인권, 길",627cdd4d7f98dd6342b33906,[뉴스AS] 배달 앱 시장에서 이득을 본 사람은 누구?,2022-04-19
1635,14,0.0303,"가족, 인권, 길",627cdd4d7f98dd6342b33194,노동절에 건물 외벽 도장 작업하던 60대 추락사,2022-05-02
635,14,0.0301,"가족, 인권, 길",627cdd4d7f98dd6342b327b0,"NASA가 인정한 기술력… 광학 기술 혁신기업, 우주광학 국산화 뛰어들다 ",2022-04-26
558,14,0.0298,"가족, 인권, 길",627cdd4d7f98dd6342b326e0,"가정의 달, 고함량 비타민으로 온가족 면역력 챙기세요 ",2022-04-25
1914,14,0.0298,"가족, 인권, 길",627cdd4d7f98dd6342b33422,배달라이더·대리기사 등 소득세 5500억 환급한다,2022-04-28
887,14,0.0298,"가족, 인권, 길",627cdd4d7f98dd6342b32a80,"서울 마포구 성지길, 합마르뜨 상권으로 재탄생 ",2022-05-04
1903,14,0.0292,"가족, 인권, 길",627cdd4d7f98dd6342b33401,엔데믹이 무서운 이커머스…IPO 가치 떨어질라 속 탄다,2022-04-28
1059,14,0.0292,"가족, 인권, 길",627cdd4d7f98dd6342b32c25,“가족고객 온다” 테마파크 활기… 아웃렛-호텔도 ‘놀이터’ 변신 ,2022-05-09
745,14,0.0292,"가족, 인권, 길",627cdd4d7f98dd6342b328f4,‘동명대상’ 수상자에 류광지-최금식 회장 선정 ,2022-05-03
2418,14,0.0286,"가족, 인권, 길",627cdd4d7f98dd6342b3385c,‘자료 재제출명령·이행강제금’으로 인앱결제 ‘꼼수’ 막는다,2022-04-20
2775,14,0.0282,"가족, 인권, 길",627cdd4d7f98dd6342b33aa6,“변호사 · 일타강사 다 버리고 ‘우리술 빚기’에 빠졌죠”,2022-05-11
603,14,0.0282,"가족, 인권, 길",627cdd4d7f98dd6342b32764,배달라이더 등 227만명에 소득세 5500억 돌려준다 ,2022-04-29
78,14,0.0276,"가족, 인권, 길",627cdd4d7f98dd6342b322ca,‘빚투 개미’의 눈물… 강제 처분당한 주식 5조 넘어 ,2022-04-20
859,14,0.0276,"가족, 인권, 길",627cdd4d7f98dd6342b32a2e,[DBR/Case Study]HR자료 한눈에 쫘악… 3년만에 고객사 4만개로 ,2022-05-04
925,14,0.0271,"가족, 인권, 길",627cdd4d7f98dd6342b32ae3,시대도 가족도 춤추지 말라했지만… ‘남자 무용수’로 살아온 67년의 기록 ,2022-05-05
1304,14,0.0266,"가족, 인권, 길",627cdd4d7f98dd6342b32e51,페리오·드봉 만든 ‘산업화 1세대’ 구자학 아워홈 회장 별세,2022-05-12
2390,14,0.026,"가족, 인권, 길",627cdd4d7f98dd6342b33834,“치료비만 매년 2400만원”…빈곤의 늪 떠밀리는 장애아 가족,2022-04-20
1261,14,0.026,"가족, 인권, 길",627cdd4d7f98dd6342b32df1,“변호사 · 일타강사 다 버리고 ‘우리술 빚기’에 빠졌죠”,2022-05-11
2186,14,0.0255,"가족, 인권, 길",627cdd4d7f98dd6342b3369f,"“고아 아닌 고아, 죄인 아닌 죄인…평생 ‘한센 가족’ 낙인, 한스러워요”",2022-04-23
2608,14,0.0255,"가족, 인권, 길",627cdd4d7f98dd6342b33962,“이쯤 되면 ‘보건교사 사관학교’ 아닌가요?”,2022-04-18
1908,14,0.0238,"가족, 인권, 길",627cdd4d7f98dd6342b33413,"김창완의 ‘개구쟁이’, 그림책으로…“아이들한테 너무 미안해”",2022-04-28
