Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,ID,Title,Date
1152,45,0.1049,"공포, 혁명, 제주",627cdd4d7f98dd6342b32d06,민간인 학살해 공포 극대화… ‘가짜뉴스-언론통제’로 진실 감춰[글로벌 포커스],2022-04-16
1127,45,0.1029,"공포, 혁명, 제주",627cdd4d7f98dd6342b32cc6,민간인 학살해 공포 극대화… ‘가짜뉴스-언론통제’로 진실 감춰[글로벌 포커스] ,2022-04-16
115,45,0.0988,"공포, 혁명, 제주",627cdd4d7f98dd6342b32309,민간인 학살해 공포 극대화… ‘가짜뉴스-언론통제’로 진실 감춰[글로벌 포커스] ,2022-04-16
1476,45,0.0786,"공포, 혁명, 제주",627cdd4d7f98dd6342b32ffa,동학농민혁명 기념식·혁명기념공원 개원식 열린다,2022-05-10
416,45,0.0698,"공포, 혁명, 제주",627cdd4d7f98dd6342b325a9,마리우폴서도 민간학살 흔적 “집단매장 구덩이 300개 발견” ,2022-04-23
2516,45,0.0591,"공포, 혁명, 제주",627cdd4d7f98dd6342b338da,"[단독] 원희룡 제주집 지은 건설업체, 제주 최대 개발사업 참여했다",2022-04-19
1582,45,0.0554,"공포, 혁명, 제주",627cdd4d7f98dd6342b33101,동학농민혁명도 항일운동이다,2022-05-03
1597,45,0.0524,"공포, 혁명, 제주",627cdd4d7f98dd6342b3311b,"“동학농민혁명, 미래의 중심이 되다”",2022-05-03
2246,45,0.0513,"공포, 혁명, 제주",627cdd4d7f98dd6342b33714,완주 대둔산 동학농민혁명 최후 항전지 유물 기증받아,2022-04-22
1398,45,0.0495,"공포, 혁명, 제주",627cdd4d7f98dd6342b32f44,"‘베트남전 민간인 학살사건’ 목격자, 8월 한국 법정서 첫 증언한다",2022-05-10
54,45,0.0472,"공포, 혁명, 제주",627cdd4d7f98dd6342b32299,"러, 돈바스 총공세… “피란민에도 총질” 집단학살 재연 우려 ",2022-04-20
2769,45,0.0468,"공포, 혁명, 제주",627cdd4d7f98dd6342b33a99,5·18 저수지 놀던 11살에 ‘탕’…송암동 민간인 사격도 확인,2022-05-11
1318,45,0.0468,"공포, 혁명, 제주",627cdd4d7f98dd6342b32e7d,동학혁명 최후 항쟁지 장흥서 첫 공식기념식 열려,2022-05-10
1248,45,0.0447,"공포, 혁명, 제주",627cdd4d7f98dd6342b32dd6,5·18 저수지 놀던 11살에 ‘탕’…송암동 민간인 사격도 확인,2022-05-11
2344,45,0.0447,"공포, 혁명, 제주",627cdd4d7f98dd6342b337de,‘4·19혁명 좌절시킨 5·16쿠데타’ 유신50년청산위 토론회,2022-04-20
2076,45,0.0443,"공포, 혁명, 제주",627cdd4d7f98dd6342b335bc,"“베트남전 ‘하미 학살’ 피해…진실화해위, 정의를 되찾아주세요”",2022-04-25
2745,45,0.0439,"공포, 혁명, 제주",627cdd4d7f98dd6342b33a68,한국인은 ‘회통’ 능력자…4차혁명 날개 달고 한류로 피었다,2022-05-11
1184,45,0.0439,"공포, 혁명, 제주",627cdd4d7f98dd6342b32d51,한국인은 ‘회통’ 능력자…4차혁명 날개 달고 한류로 피었다,2022-05-11
1263,45,0.0426,"공포, 혁명, 제주",627cdd4d7f98dd6342b32df4,참수 128년만에 유골 확인된 ‘동학 접주’ 김응문 위령제,2022-05-09
1677,45,0.0426,"공포, 혁명, 제주",627cdd4d7f98dd6342b331ef,“나무 밑 숨은 탱크도 식별”…민간 정찰위성에 추적당하는 러시아군,2022-05-02
2393,45,0.0408,"공포, 혁명, 제주",627cdd4d7f98dd6342b33838,제주서 코·입만 내놓고 땅에 묻힌 푸들 발견…경찰 “CCTV 확인 중”,2022-04-20
921,45,0.0389,"공포, 혁명, 제주",627cdd4d7f98dd6342b32ad7,"진한 핏줄이냐, 최강 확인이냐…우승 노리는 정구 남녀 꿈나무 ",2022-05-05
1077,45,0.0369,"공포, 혁명, 제주",627cdd4d7f98dd6342b32c51,두목이라 불리는 목사… “부활절 연합예배서 세상 품는 교회 노력 확인” ,2022-05-10
1947,45,0.034,"공포, 혁명, 제주",627cdd4d7f98dd6342b33467,"‘R의 공포’ 재점화에 원화가치 급락, 1265.2원 마감",2022-04-27
1502,45,0.034,"공포, 혁명, 제주",627cdd4d7f98dd6342b33031,"혁명과 예술을 하나로 엮어낸, 아방가르드의 현대성",2022-05-06
2467,45,0.034,"공포, 혁명, 제주",627cdd4d7f98dd6342b338a0,[포토] 4·19 혁명 62주년…추모객 걸음 이어진 민주묘지,2022-04-19
2069,45,0.0334,"공포, 혁명, 제주",627cdd4d7f98dd6342b335a9,도서관이 4차 산업혁명을 만났을 때,2022-04-25
2646,45,0.0334,"공포, 혁명, 제주",627cdd4d7f98dd6342b339b0,김재규 정보부장은 부마항쟁 군중 속에서 ‘혁명’을 직감했다,2022-04-18
2399,45,0.0322,"공포, 혁명, 제주",627cdd4d7f98dd6342b33844,‘엔저 공포’에 몸살 앓는 일본…45년간 10엔 국민과자도 손 들었다,2022-04-20
2448,45,0.0301,"공포, 혁명, 제주",627cdd4d7f98dd6342b33887,"[사설] 장애인의 날 앞둔 ‘집단 삭발’, 차별의 구조 깨려면",2022-04-19
