Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,ID,Title,Date
1249,25,0.1406,"앞, 법원, 경찰",627cdd4d7f98dd6342b32dd7,법원 “용산 대통령실 앞 행진 가능”…경찰 집회금지에 제동,2022-05-11
2752,25,0.1363,"앞, 법원, 경찰",627cdd4d7f98dd6342b33a74,14일 대통령실 앞 시위 행진한다…법원 “집무실과 관저는 달라”,2022-05-11
1204,25,0.1324,"앞, 법원, 경찰",627cdd4d7f98dd6342b32d78,14일 대통령실 앞 시위 행진한다…법원 “집무실과 관저는 달라”,2022-05-11
2770,25,0.1276,"앞, 법원, 경찰",627cdd4d7f98dd6342b33a9a,법원 “용산 대통령실 앞 행진 가능”…경찰 집회금지에 제동,2022-05-11
1937,25,0.0988,"앞, 법원, 경찰",627cdd4d7f98dd6342b3344d,흩어진 관저-집무실…‘시위 금지’는 어디부터 어디까지? 법원 고심,2022-04-28
2085,25,0.0951,"앞, 법원, 경찰",627cdd4d7f98dd6342b335cf,용산 집무실 인근 ‘성소수자 행진’ 불허…“헌법상 기본권 침해”,2022-04-25
2267,25,0.0525,"앞, 법원, 경찰",627cdd4d7f98dd6342b3373e,"74년 전 미군법 따른 ‘성소수자 군인 처벌’, 첫 제동 걸렸다",2022-04-21
2416,25,0.0439,"앞, 법원, 경찰",627cdd4d7f98dd6342b3385a,[포토] ‘디폴트’ 스리랑카…경제난에 시위나선 시민들에게 ‘발포’,2022-04-20
2824,25,0.0389,"앞, 법원, 경찰",627cdd4d7f98dd6342b33b32,[단독] 신입경찰 2년 성희롱도 모자라 ‘보복 고발’한 치졸한 경찰들,2022-05-11
1771,25,0.0362,"앞, 법원, 경찰",627cdd4d7f98dd6342b332cf,"법원 “서울시교육청, ‘스쿨미투’ 발생한 학교 공개해야”",2022-04-29
968,25,0.034,"앞, 법원, 경찰",627cdd4d7f98dd6342b32b57,“어린이날 선물은 홈런” 10만 관중 앞 11발 터졌다 ,2022-05-06
1001,25,0.0334,"앞, 법원, 경찰",627cdd4d7f98dd6342b32ba7,‘백악관의 입’에 첫 흑인여성 성소수자 ,2022-05-07
644,25,0.0334,"앞, 법원, 경찰",627cdd4d7f98dd6342b327d5,정밀-환경친화적 농업으로 탄소중립시대 앞당긴다 ,2022-04-25
585,25,0.0334,"앞, 법원, 경찰",627cdd4d7f98dd6342b32733,“지금 같은 물가 고공행진 시기일수록 인프라에 투자하라” ,2022-04-29
2207,25,0.0328,"앞, 법원, 경찰",627cdd4d7f98dd6342b336cc,"윤석열, 취임식에 4만1천명 초청…서초동 자택 앞 축하행사도",2022-04-22
1938,25,0.0328,"앞, 법원, 경찰",627cdd4d7f98dd6342b3344f,"사법농단 임성근 무죄…대법원, ‘재판 개입’ 첫 면죄부 판결",2022-04-28
548,25,0.0328,"앞, 법원, 경찰",627cdd4d7f98dd6342b326d1,印尼 팜유 수출금지 확대에… 콩기름값도 뛴다 ,2022-04-29
1788,25,0.0328,"앞, 법원, 경찰",627cdd4d7f98dd6342b332f1,"댐 16년간 50개, 앞으로 50개 더…삶 무너진 메콩강 사람들",2022-04-30
