Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,ID,Title,Date
2023,21,0.0514,"서울, 손, 이상",627cdd4d7f98dd6342b33536,15평 이상 편의점·식당·카페에 ‘휠체어 경사로’ 의무 설치,2022-04-26
1585,21,0.0451,"서울, 손, 이상",627cdd4d7f98dd6342b33107,"시속 280㎞ 경주용 전기차, 서울 도심 달린다",2022-05-04
2620,21,0.0369,"서울, 손, 이상",627cdd4d7f98dd6342b3397b,서울 임대주택 30%는 18평 이상 중형으로…‘좁은 집’ 인식 깬다,2022-04-18
2006,21,0.0362,"서울, 손, 이상",627cdd4d7f98dd6342b334fe,올해 1분기 0.7% 성장…몰아치는 경제충격 ‘수출’로 버텼다,2022-04-26
1529,21,0.0356,"서울, 손, 이상",627cdd4d7f98dd6342b3306f,택시 잡기 어렵죠?…서울버스 9일부터 새벽 1시까지 운행,2022-05-05
251,21,0.0348,"서울, 손, 이상",627cdd4d7f98dd6342b3241b,온돌문화에 첨단기술 더한 전기매트 ,2022-04-19
1460,21,0.0348,"서울, 손, 이상",627cdd4d7f98dd6342b32fd5,"환경부, 새 정부 출범 직전 ‘문산-도라산 고속도로’ 최종 동의",2022-05-09
2641,21,0.0347,"서울, 손, 이상",627cdd4d7f98dd6342b339a9,"상품 배송, 전차 타격…드론 ‘실용적 존재감’ 드러내다",2022-04-17
952,21,0.0342,"서울, 손, 이상",627cdd4d7f98dd6342b32b2a,서울지하철 내달 새벽 1시 연장운행 ,2022-05-06
1342,21,0.034,"서울, 손, 이상",627cdd4d7f98dd6342b32eb9,경상수지 흑자 23개월째…상품 흑자는 25억달러 줄어,2022-05-10
725,21,0.034,"서울, 손, 이상",627cdd4d7f98dd6342b328c0,패션-뷰티-여행 상품 ‘불티’… 캐리어 1시간만에 3200개 팔려 ,2022-04-25
830,21,0.034,"서울, 손, 이상",627cdd4d7f98dd6342b329dc,"‘손’의 왼발, 동료도 입을 다물 수 없었다 ",2022-05-03
1041,21,0.034,"서울, 손, 이상",627cdd4d7f98dd6342b32c02,단체손님 돌아온 패밀리레스토랑 화색… 대기번호 떴다 ,2022-05-09
1140,21,0.034,"서울, 손, 이상",627cdd4d7f98dd6342b32ce3,세월호 8주기 “잊지 않겠습니다” 손글씨 릴레이 ,2022-04-16
1654,21,0.033,"서울, 손, 이상",627cdd4d7f98dd6342b331be,"10년에 1억 모으기, 50년 초장기 주담대…인수위발 ‘청년상품’ 기대반 우려반",2022-05-03
780,21,0.0325,"서울, 손, 이상",627cdd4d7f98dd6342b3294d,"맞잡은 손, 둘이 함께하는 기도[김영민의 본다는 것은] ",2022-05-02
2061,21,0.0319,"서울, 손, 이상",627cdd4d7f98dd6342b33597,올해 800만명 손님 맞을 채비하는 해운대해수욕장,2022-04-26
2526,21,0.0319,"서울, 손, 이상",627cdd4d7f98dd6342b338e4,팬데믹 인력난…농번기에 결혼이민자 친척들 손 빌린다,2022-04-19
2381,21,0.0319,"서울, 손, 이상",627cdd4d7f98dd6342b33826,"뮤직카우, 6개월간 새 상품 출시 못한다",2022-04-20
1161,21,0.0319,"서울, 손, 이상",627cdd4d7f98dd6342b32d1a,세월호 8주기 “잊지 않겠습니다” 손글씨 릴레이,2022-04-16
2746,21,0.0316,"서울, 손, 이상",627cdd4d7f98dd6342b33a6a,"[인천판/단신]인천시, 농식품 가공 상품 유통·마케팅 과정 진행 外",2022-05-11
2371,21,0.0313,"서울, 손, 이상",627cdd4d7f98dd6342b33810,서울 이태원에 ‘괴산상회’…포스트 코로나 손님 맞이 나선 지자체,2022-04-20
2549,21,0.0307,"서울, 손, 이상",627cdd4d7f98dd6342b338fd,5대 은행 예금금리 모두 올려…1년만기 상품 대체로 연 2%대,2022-04-19
1327,21,0.0303,"서울, 손, 이상",627cdd4d7f98dd6342b32e96,"처연히 말라붙은 꽃들, 모더니즘과 리얼리즘의 경계를 묻다",2022-05-08
1783,21,0.0303,"서울, 손, 이상",627cdd4d7f98dd6342b332e6,"[현장] “모두가 힘들었지만, 내게 남은 생도 우토로서 살겠다”",2022-05-01
