Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,ID,Title,Date
759,17,0.0807,"간, 우려, 적자",627cdd4d7f98dd6342b3291c,4월 무역수지 또 적자… 고유가 -고환율에 ‘만성적자’ 경고등 ,2022-05-02
2287,17,0.0766,"간, 우려, 적자",627cdd4d7f98dd6342b3376c,4월1∼20일 무역수지 -52억달러… 유가 등 고공행진에 장기화 우려,2022-04-21
1836,17,0.0698,"간, 우려, 적자",627cdd4d7f98dd6342b33353,4월 수출 13% 늘어…무역수지는 두달째 적자,2022-05-01
1748,17,0.0677,"간, 우려, 적자",627cdd4d7f98dd6342b332a4,4월 수출 13% 늘어…무역수지는 두달째 적자,2022-05-01
1180,17,0.0502,"간, 우려, 적자",627cdd4d7f98dd6342b32d4b,올해 무역적자 22억 달러 늘어…누적 100억 달러 육박,2022-05-11
2741,17,0.0502,"간, 우려, 적자",627cdd4d7f98dd6342b33a62,올해 무역적자 22억 달러 늘어…누적 100억 달러 육박,2022-05-11
2408,17,0.0492,"간, 우려, 적자",627cdd4d7f98dd6342b33850,"[단독] 한덕수, 무역협회에서 3년간 23억5천만원 넘게 받았다",2022-04-20
139,17,0.0492,"간, 우려, 적자",627cdd4d7f98dd6342b32333,에너지 수입액 급증… ‘쌍둥이 적자’ 우려 ,2022-04-22
984,17,0.0483,"간, 우려, 적자",627cdd4d7f98dd6342b32b7c,“5년간 재정지출 38조 늘것”… 국정과제 209조 재원 난항 우려 ,2022-05-06
2687,17,0.0483,"간, 우려, 적자",627cdd4d7f98dd6342b33a01,"IMF, 탄소배출 줄이기 위한 ‘탄소가격하한제’ 도입 제안",2022-04-17
778,17,0.0481,"간, 우려, 적자",627cdd4d7f98dd6342b32947,스판덱스-탄소섬유 생산량 늘려 기업 경쟁력 강화 ,2022-04-29
1823,17,0.041,"간, 우려, 적자",627cdd4d7f98dd6342b3333c,"[단독] 한덕수, 무역협회 업무추진비만 1억7700만원",2022-04-29
1037,17,0.041,"간, 우려, 적자",627cdd4d7f98dd6342b32bfe,"[천광암 칼럼]인천 간 이재명, 부산 간 노무현 ",2022-05-09
926,17,0.0369,"간, 우려, 적자",627cdd4d7f98dd6342b32ae7,인천경찰청 인근 구월동 ‘42층 주상복합 건물’ 추진 논란 ,2022-05-06
206,17,0.0362,"간, 우려, 적자",627cdd4d7f98dd6342b323ab,123층 슈퍼 타워 5년간 2억명 발길 글로벌 입체도시로 ,2022-04-21
2827,17,0.034,"간, 우려, 적자",627cdd4d7f98dd6342b33b36,20년간 추적했다…산불에 노출되면 뇌종양 발병 10% ↑,2022-05-11
494,17,0.0322,"간, 우려, 적자",627cdd4d7f98dd6342b32648,‘라임 구명로비’ 이강세 前대표 징역 5년 확정 ,2022-05-02
1442,17,0.0319,"간, 우려, 적자",627cdd4d7f98dd6342b32faa,20년간 추적했다…산불에 노출되면 뇌종양 발병 10% ↑,2022-05-11
880,17,0.0313,"간, 우려, 적자",627cdd4d7f98dd6342b32a6c,"美 최악 구인난, 인플레 우려 키워… 힘받는 빅스텝 ",2022-05-05
683,17,0.0298,"간, 우려, 적자",627cdd4d7f98dd6342b3284b,"승부차기로 김천 꺾은 수원, FA컵 16강 진출 ",2022-04-28
619,17,0.0298,"간, 우려, 적자",627cdd4d7f98dd6342b3278e,임직원이 직접 설립한 재단… 7년간 17만명에 나눔의 손길 ,2022-04-28
1057,17,0.0292,"간, 우려, 적자",627cdd4d7f98dd6342b32c23,"AI가 배합한 ‘친환경 콘크리트’, 탄소 배출량 40% 줄여 ",2022-05-09
1945,17,0.0276,"간, 우려, 적자",627cdd4d7f98dd6342b33463,"미얀마 군부, 수치에 5년형 추가 선고…‘뇌물 수수’ 적용",2022-04-27
783,17,0.0266,"간, 우려, 적자",627cdd4d7f98dd6342b32954,"[현장속으로]17년간 애물단지 전락했던 옛 부산진역사, 문화공간으로 탈바꿈 ",2022-05-03
549,17,0.026,"간, 우려, 적자",627cdd4d7f98dd6342b326d2,[신문과 놀자!/함께 떠나요! 세계지리 여행]70년간 아픔 겪고 있는 캐시미어의 고장 ‘카슈미르’ ,2022-04-29
2619,17,0.0255,"간, 우려, 적자",627cdd4d7f98dd6342b3397a,대홍수 일으키는 ‘대기의 강’에 남극 빙붕 붕괴했다,2022-04-18
2627,17,0.0255,"간, 우려, 적자",627cdd4d7f98dd6342b3398c,한국형 열차제어시스템 19일부터 전라선에 첫 적용,2022-04-18
1639,17,0.0212,"간, 우려, 적자",627cdd4d7f98dd6342b3319a,"통일부, 남북회담 사료 일반에 첫 공개",2022-05-03
