Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,ID,Title,Date
2707,39,0.0832,"확진, 신규, 거리",627cdd4d7f98dd6342b33a1e,거리두기 해제 D-1…확진 9만명대·위중증 893명,2022-04-17
1575,39,0.0812,"확진, 신규, 거리",627cdd4d7f98dd6342b330ea,5월 중순 신규확진자 1만명대 전망…“연휴 이후에도 확진자 감소”,2022-05-04
1592,39,0.0801,"확진, 신규, 거리",627cdd4d7f98dd6342b33115,신규확진자 4만9064명…전주 대비 2만7705명 줄어,2022-05-04
1323,39,0.0636,"확진, 신규, 거리",627cdd4d7f98dd6342b32e85,신규 확진 4만9933명…위중증 81일만에 300명대로↓,2022-05-10
1997,39,0.0605,"확진, 신규, 거리",627cdd4d7f98dd6342b334e7,신규 확진 7만6787명…위중증 546명·사망 141명,2022-04-27
2587,39,0.0585,"확진, 신규, 거리",627cdd4d7f98dd6342b33930,신규 확진 11만8천명…전주 화요일보다 9만명 넘게 줄어,2022-04-19
1884,39,0.0584,"확진, 신규, 거리",627cdd4d7f98dd6342b333cb,신규 확진 5만568명…사망 136명 · 위중증 526명,2022-04-29
1503,39,0.0522,"확진, 신규, 거리",627cdd4d7f98dd6342b33035,[속보] 신규 확진 4만2296명…1주일 전보다 1만5천명 줄어,2022-05-05
37,39,0.0522,"확진, 신규, 거리",627cdd4d7f98dd6342b32275,거리두기에 고꾸라진 酒稅… 10년만에 최소 ,2022-04-21
1651,39,0.0513,"확진, 신규, 거리",627cdd4d7f98dd6342b331b9,코로나 신규 확진 5만1천명대…한 주 전보다 3만여명 줄어,2022-05-03
1683,39,0.0513,"확진, 신규, 거리",627cdd4d7f98dd6342b33200,사회적 거리두기 이후,2022-05-02
1396,39,0.0513,"확진, 신규, 거리",627cdd4d7f98dd6342b32f3f,신규 확진 이틀 연속 4만명대…1주전보다 5130명 적어,2022-05-11
291,39,0.0513,"확진, 신규, 거리",627cdd4d7f98dd6342b32474,尹측 “정호영 ‘40년 지기’ 표현은 잘못”… 여론 지켜보며 거리두기 ,2022-04-20
1566,39,0.0513,"확진, 신규, 거리",627cdd4d7f98dd6342b330d5,"대유행 고비 넘은 홍콩, 5일부터 거리두기 두 번째 완화",2022-05-04
1811,39,0.0513,"확진, 신규, 거리",627cdd4d7f98dd6342b33327,신규 확진 3만7771명…4월 한 달간 6564명 사망,2022-05-01
2041,39,0.0511,"확진, 신규, 거리",627cdd4d7f98dd6342b33562,확진 8만명대…누적 확진자 1700만명 넘겨,2022-04-26
1191,39,0.0502,"확진, 신규, 거리",627cdd4d7f98dd6342b32d5d,코로나19 신규 확진 3만9600명…나흘째 5만명 미만,2022-05-07
