Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,ID,Title,Date
151,2,0.0895,"기대, 디지털, 폼",627cdd4d7f98dd6342b3234e,디지털 플랫폼 정부로 산업 혁신의 길을 뚫자[기고/정양호] ,2022-04-20
368,2,0.0673,"기대, 디지털, 폼",627cdd4d7f98dd6342b32528,"AI가 농부로… LG CNS, ‘스마트팜 지능화 플랫폼’ 개발 ",2022-04-20
641,2,0.0673,"기대, 디지털, 폼",627cdd4d7f98dd6342b327bf,기업금융 전용 디지털 플랫폼 구축 ,2022-04-28
425,2,0.0665,"기대, 디지털, 폼",627cdd4d7f98dd6342b325b8,"“기업들 디지털 전환, 생존의 필수 조건” ",2022-04-25
850,2,0.0665,"기대, 디지털, 폼",627cdd4d7f98dd6342b32a0c,"SK C&C, NFT 제작-거래 플랫폼 공개 ",2022-05-04
159,2,0.0657,"기대, 디지털, 폼",627cdd4d7f98dd6342b32361,“필수 藥만 처방하는 맞춤형 노년의학 필수… 노화를 우리편으로 만들어야”[서영아의 100세 카페] ,2022-04-16
1155,2,0.0657,"기대, 디지털, 폼",627cdd4d7f98dd6342b32d0c,“필수 藥만 처방하는 맞춤형 노년의학 필수… 노화를 우리편으로 만들어야”[서영아의 100세 카페],2022-04-16
1034,2,0.0653,"기대, 디지털, 폼",627cdd4d7f98dd6342b32bf2,디지털 플랫폼 서비스 매출 年 69조 ,2022-05-09
2796,2,0.0633,"기대, 디지털, 폼",627cdd4d7f98dd6342b33ae5,명품 플랫폼 반품 기준 제각각… 소비자 피해 급증,2022-05-11
1296,2,0.0603,"기대, 디지털, 폼",627cdd4d7f98dd6342b32e42,마스크 벗자 ‘성형·시술 플랫폼’ 방긋...의사단체 “피해 우려”,2022-05-06
1451,2,0.0603,"기대, 디지털, 폼",627cdd4d7f98dd6342b32fc1,명품 플랫폼 ‘3강’ 매출·적자 동시 증가…쿠팡 길 걷나,2022-05-10
1130,2,0.0595,"기대, 디지털, 폼",627cdd4d7f98dd6342b32cce,“필수 藥만 처방하는 맞춤형 노년의학 필수… 노화를 우리편으로 만들어야”[서영아의 100세 카페] ,2022-04-16
250,2,0.0524,"기대, 디지털, 폼",627cdd4d7f98dd6342b3241a,"[단신]빌딩투자 플랫폼 ‘카사’, 부티크호텔 ‘르릿’ 공모 外 ",2022-04-19
389,2,0.0522,"기대, 디지털, 폼",627cdd4d7f98dd6342b32559,NYT 새 편집국장에 조지프 칸… 24시간 속보 등 디지털 전환 주도 ,2022-04-21
2173,2,0.0495,"기대, 디지털, 폼",627cdd4d7f98dd6342b33683,플랫폼금융 활발하니…시스템 오류·정보유출 사고도 증가,2022-04-24
756,2,0.0481,"기대, 디지털, 폼",627cdd4d7f98dd6342b32915,협업 솔루션 도입… 디지털 전환 박차 ,2022-04-29
2410,2,0.0427,"기대, 디지털, 폼",627cdd4d7f98dd6342b33852,“단가 인상” 요청하자…협력업체 기술자료 빼돌리고 거래 끊은 쿠첸,2022-04-20
1606,2,0.0362,"기대, 디지털, 폼",627cdd4d7f98dd6342b3313c,"NC 야구단, 코치 음주 폭행 사과…가해 코치는 계약 해지",2022-05-03
376,2,0.0355,"기대, 디지털, 폼",627cdd4d7f98dd6342b3253f,주민등록등본부터 학생증까지 디지털 지갑에 쏙쏙… 주머니가 가벼워진다 ,2022-04-22
2102,2,0.0348,"기대, 디지털, 폼",627cdd4d7f98dd6342b335f5,“온난화 막으려면 에너지 전환에 10년간 매년 7천조원 투자해야”,2022-04-25
2000,2,0.0348,"기대, 디지털, 폼",627cdd4d7f98dd6342b334ef,누고? 어딨노? 요있다!…경남도 사내벤처 맞춤형 앱 개발 ‘엄지 척’,2022-04-26
292,2,0.034,"기대, 디지털, 폼",627cdd4d7f98dd6342b32475,풍년을 기대하며… 부산 첫 모내기 ,2022-04-20
174,2,0.034,"기대, 디지털, 폼",627cdd4d7f98dd6342b32379,"삼성증권, 디지털 자산관리 ‘굴링’ 서비스 개시 ",2022-04-20
2080,2,0.0334,"기대, 디지털, 폼",627cdd4d7f98dd6342b335c7,"G2, 지상·해저·우주에서 ‘디지털 네트워크 전쟁’ 벌이다",2022-04-25
2592,2,0.0334,"기대, 디지털, 폼",627cdd4d7f98dd6342b3393c,새 정부에서 ‘한반도 데탕트’를 기대한다,2022-04-18
64,2,0.0334,"기대, 디지털, 폼",627cdd4d7f98dd6342b322ae,호실적에도 ‘6만전자’… 개미들은 삼성전자 반등 기대 ‘순매수’ ,2022-04-22
440,2,0.0334,"기대, 디지털, 폼",627cdd4d7f98dd6342b325df,디지털 캠퍼스로 글로벌 네트워크 구축 ,2022-04-29
2384,2,0.0328,"기대, 디지털, 폼",627cdd4d7f98dd6342b3382a,“모두에게 편리한 카카오 만듭니다”…IT기업 첫 ‘디지털 접근성 책임자’ 생긴다,2022-04-20
1495,2,0.0328,"기대, 디지털, 폼",627cdd4d7f98dd6342b33022,전통시장에 ‘디지털 매니저’ 뜨자 온라인 판매 72% 뛰었다,2022-05-06
233,2,0.0328,"기대, 디지털, 폼",627cdd4d7f98dd6342b323f2,"靑, 민주당-검찰 사이 절충안 마련 기대 ",2022-04-20
287,2,0.0328,"기대, 디지털, 폼",627cdd4d7f98dd6342b3246a,“디지털 현장실사-마케팅으로… 코로나 ‘이동제한’ 뚫었죠” ,2022-04-18
388,2,0.0319,"기대, 디지털, 폼",627cdd4d7f98dd6342b32556,어르신 디지털 활용 돕는 ‘안내사’ 뜬다 ,2022-04-21
2400,2,0.0319,"기대, 디지털, 폼",627cdd4d7f98dd6342b33845,"한국지엠 노사, 1200명 전환배치 합의",2022-04-20
2206,2,0.031,"기대, 디지털, 폼",627cdd4d7f98dd6342b336ca,인수위 “감염병 위기대응기금 신설…중앙감염병전문병원 건립”,2022-04-22
1526,2,0.0307,"기대, 디지털, 폼",627cdd4d7f98dd6342b33067,산불피해 숲 ‘자연복원’이 최선,2022-05-04
1414,2,0.0298,"기대, 디지털, 폼",627cdd4d7f98dd6342b32f6f,"아일랜드계 정당 ‘신페인’, 사상 첫 북아일랜드 1당 차지",2022-05-08
2823,2,0.0292,"기대, 디지털, 폼",627cdd4d7f98dd6342b33b31,전체 사회의 행복을 좌우하는 필수적인 6가지,2022-05-11
282,2,0.0276,"기대, 디지털, 폼",627cdd4d7f98dd6342b3245c,"[광화문에서/김창원]우울증에 쓰러지는 창업자들, 멘털 코치가 필요하다 ",2022-04-22
741,2,0.0266,"기대, 디지털, 폼",627cdd4d7f98dd6342b328e6,지자체와 탄탄한 산학협력체제 구축 ,2022-04-29
1431,2,0.025,"기대, 디지털, 폼",627cdd4d7f98dd6342b32f95,전체 사회의 행복을 좌우하는 필수적인 6가지,2022-05-11
1469,2,0.0245,"기대, 디지털, 폼",627cdd4d7f98dd6342b32fed,"치솟은 유가, 한국경제 곳곳 적신호",2022-05-08
2772,2,0.0245,"기대, 디지털, 폼",627cdd4d7f98dd6342b33a9e,"한국인이 가장 많이 사망하는 나이…남성 85.6살, 여성 90살",2022-05-11
673,2,0.0238,"기대, 디지털, 폼",627cdd4d7f98dd6342b3282a,[책의 향기]배양육이 보여주는 육식의 새로운 길 ,2022-04-30
