Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,ID,Title,Date
404,36,0.0595,"세계, 일, 감독",627cdd4d7f98dd6342b32585,세계축제협회 한국지부 ‘야간 CEO과정’ 눈에 띄네 ,2022-04-22
2422,36,0.0533,"세계, 일, 감독",627cdd4d7f98dd6342b33863,‘세계 3대’ 차이콥스키 콩쿠르 세계연맹에서 퇴출,2022-04-20
535,36,0.0513,"세계, 일, 감독",627cdd4d7f98dd6342b326ae,세계 산재노동자 추모일을 앞두고… [기고/안종주] ,2022-04-25
307,36,0.0502,"세계, 일, 감독",627cdd4d7f98dd6342b3249b,‘세계큐브협회 월드 챔피언십’ 내년 8월 송도서 열려 ,2022-04-19
2779,36,0.0502,"세계, 일, 감독",627cdd4d7f98dd6342b33aae,"‘포스트 장미란’ 박혜정, 세계주니어선수권 3관왕",2022-05-11
2370,36,0.049,"세계, 일, 감독",627cdd4d7f98dd6342b3380f,세계태권도품새선수권 21일 고양 킨텍스서…러·벨라루스는 제외,2022-04-20
1544,36,0.0481,"세계, 일, 감독",627cdd4d7f98dd6342b33094,"조민재, 145㎏ 들고 세계역도주니어선수권 용상 동메달",2022-05-04
2240,36,0.0481,"세계, 일, 감독",627cdd4d7f98dd6342b33708,"이창영 감독의 아이스하키, ‘형님 끌고 동생 밀어’ 일낸다",2022-04-22
237,36,0.0443,"세계, 일, 감독",627cdd4d7f98dd6342b323fa,"金 “檢과잉수사 제한 특별법, 구체 내용 검토중”… 檢일각 “동의 못해” ",2022-04-21
1273,36,0.0439,"세계, 일, 감독",627cdd4d7f98dd6342b32e0a,"‘포스트 장미란’ 박혜정, 세계주니어선수권 3관왕",2022-05-11
612,36,0.0369,"세계, 일, 감독",627cdd4d7f98dd6342b3277f,IP 보호하는 제도 혁신에 주력할 때[기고] ,2022-04-26
680,36,0.0355,"세계, 일, 감독",627cdd4d7f98dd6342b32843,"코로나 이긴 118세 佛수녀, 세계 최고령자 등극 ",2022-04-27
1829,36,0.0355,"세계, 일, 감독",627cdd4d7f98dd6342b33346,문명을 서열화한 서구 중심의 ‘세계질서’ 비판,2022-04-29
1532,36,0.0347,"세계, 일, 감독",627cdd4d7f98dd6342b3307d,[11회 비정규 노동 수기 공모전] 일의 기쁨과 슬픔 / 유미향,2022-05-04
313,36,0.0347,"세계, 일, 감독",627cdd4d7f98dd6342b324a4,"LPGA 5승 김효주, 세계랭킹 톱5 보인다 ",2022-04-20
1643,36,0.0347,"세계, 일, 감독",627cdd4d7f98dd6342b331a0,새 단장한 국립심포니 “K클래식 세계에 알리겠다”,2022-05-03
1213,36,0.0347,"세계, 일, 감독",627cdd4d7f98dd6342b32d87,‘브로커’ 고레에다 감독 “‘나의 아저씨’ 아이유에 울었다…그래서 섭외”,2022-05-10
394,36,0.034,"세계, 일, 감독",627cdd4d7f98dd6342b32568,‘세계스카우트잼버리’ 예정대로 내년 8월 새만금서 열린다 ,2022-04-18
594,36,0.034,"세계, 일, 감독",627cdd4d7f98dd6342b3274a,인천의 ‘진보 텃밭’ 계양구에 무슨 일이… ,2022-04-26
357,36,0.034,"세계, 일, 감독",627cdd4d7f98dd6342b32510,미토콘드리아 치료제 세계 첫 임상… 면역세포 치료-항암제까지[허진석의 ‘톡톡 스타트업’] ,2022-04-23
1561,36,0.034,"세계, 일, 감독",627cdd4d7f98dd6342b330c0,[김민형의 여담] 열린 세계는 가능한가,2022-05-04
696,36,0.034,"세계, 일, 감독",627cdd4d7f98dd6342b3286a,세계 ‘군비 지출’ 2조달러… 팬데믹에도 늘어 ,2022-04-26
813,36,0.034,"세계, 일, 감독",627cdd4d7f98dd6342b329a5,"박보균 “일왕 생일 축하연, 초청장 없이 그냥 갔다” ",2022-05-03
1662,36,0.034,"세계, 일, 감독",627cdd4d7f98dd6342b331d0,‘일하다 죽지 않게’가 그리 어렵나,2022-05-02
2232,36,0.0334,"세계, 일, 감독",627cdd4d7f98dd6342b336fa,올해 21살! 세계 최고령 개는 미국 치와와,2022-04-22
1713,36,0.0334,"세계, 일, 감독",627cdd4d7f98dd6342b33257,"홍명보 감독의 울산, ‘고온다습’ 동남아 축구에 탈락 쇼크",2022-05-01
2695,36,0.0334,"세계, 일, 감독",627cdd4d7f98dd6342b33a0a,3월 세계 평균기온 역대 다섯번째로 높았다,2022-04-17
462,36,0.0334,"세계, 일, 감독",627cdd4d7f98dd6342b32610,세계가 인정한 ‘실습 중점’ 강소대학 ,2022-04-29
355,36,0.0334,"세계, 일, 감독",627cdd4d7f98dd6342b3250e,"[책의 향기]1000년 전, 세계화는 이미 시작됐다 ",2022-04-16
1729,36,0.0328,"세계, 일, 감독",627cdd4d7f98dd6342b3327c,“블루스는 신나는 댄스 음악…세계대회 출전합니다”,2022-05-02
331,36,0.0328,"세계, 일, 감독",627cdd4d7f98dd6342b324da,세계 3대 경영대학 인증… 핀란드 알토대 MBA 국내서 취득한다 ,2022-04-21
290,36,0.0328,"세계, 일, 감독",627cdd4d7f98dd6342b32472,세계서 우뚝 선 대한민국… K브랜드 르네상스를 준비하라 ,2022-04-19
2774,36,0.0325,"세계, 일, 감독",627cdd4d7f98dd6342b33aa1,감독 돼서도 뜬 ‘에어본’ 전희철,2022-05-11
1445,36,0.0325,"세계, 일, 감독",627cdd4d7f98dd6342b32fb1,"성인이 돼서야 알았다, ‘그일’이 가정폭력인 걸",2022-05-10
2809,36,0.0325,"세계, 일, 감독",627cdd4d7f98dd6342b33b13,화내는 일에 지치지 않기,2022-05-11
1897,36,0.0325,"세계, 일, 감독",627cdd4d7f98dd6342b333ed,"방시혁, 서울대 명예박사 학위 받아…“BTS 키워낸 세계적 경영인”",2022-04-28
1315,36,0.0322,"세계, 일, 감독",627cdd4d7f98dd6342b32e72,세계 증시 다시 ‘흔들’…코스피 17개월만에 2600선 붕괴,2022-05-10
1999,36,0.0313,"세계, 일, 감독",627cdd4d7f98dd6342b334eb,“할리우드 감독들과 가까이 소통하며 ‘제2 봉준호의 꿈’ 키워요”,2022-04-27
2220,36,0.0313,"세계, 일, 감독",627cdd4d7f98dd6342b336e3,"세계 코로나19 감염, 지난주 4분의 1 줄었다…왜?",2022-04-22
2524,36,0.0313,"세계, 일, 감독",627cdd4d7f98dd6342b338e2,한국은 동남아에 전패·중국 최강팀은 0-8 대패…AFC에 무슨 일이?,2022-04-19
27,36,0.0313,"세계, 일, 감독",627cdd4d7f98dd6342b32267,"[스포츠 단신]이병근 전 대구 감독, 수원 새 사령탑에 ",2022-04-19
1859,36,0.0313,"세계, 일, 감독",627cdd4d7f98dd6342b33383,조양호 회장 기리는 ‘일우배’ 탁구대회 30일 개막식,2022-04-28
256,36,0.0313,"세계, 일, 감독",627cdd4d7f98dd6342b32422,리츠협회-회원사 ‘연회비 갈등’ ,2022-04-20
737,36,0.0307,"세계, 일, 감독",627cdd4d7f98dd6342b328e0,“전 세계에 한국의 산림정책 전파하며 산림이슈 주도할 것” ,2022-04-29
1393,36,0.0303,"세계, 일, 감독",627cdd4d7f98dd6342b32f3a,화내는 일에 지치지 않기,2022-05-11
1006,36,0.0303,"세계, 일, 감독",627cdd4d7f98dd6342b32bb1,"[책의 향기/뒷날개]어휴, 일하기 싫지만 야호! 그래도 힘내요 ",2022-05-07
1426,36,0.0292,"세계, 일, 감독",627cdd4d7f98dd6342b32f89,‘70살 근로기준법’ 보호 못 받는 당신…계약서 봐 드릴게요,2022-05-10
390,36,0.0292,"세계, 일, 감독",627cdd4d7f98dd6342b3255b,비즈니스 데이터 분석 특화과정 개설… 관리자-실무형 투트랙 운영 ,2022-04-21
591,36,0.0282,"세계, 일, 감독",627cdd4d7f98dd6342b32744,35세 나겔스만 감독 ‘기사회생’ ,2022-04-25
2568,36,0.0276,"세계, 일, 감독",627cdd4d7f98dd6342b33913,“‘광주4·19’ 기리고자 60여년 간직해온 ‘청춘의혈’ 공개했어요”,2022-04-18
509,36,0.0276,"세계, 일, 감독",627cdd4d7f98dd6342b3267c,"[광화문에서/김재영]어디에서, 어떻게 일할까… 진짜 고민은 이제부터다 ",2022-04-25
2829,36,0.0216,"세계, 일, 감독",627cdd4d7f98dd6342b33b3d,[부고]요리연구가 한정혜씨,2022-05-11
881,36,0.0194,"세계, 일, 감독",627cdd4d7f98dd6342b32a6d,"[단독]특판 예적금, 年7% 이자 준다더니… 조건 까다로워 실제로 받은 건 2% ",2022-05-05
