Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,ID,Title,Date
2310,18,0.0533,"前, 안전, 코로나",627cdd4d7f98dd6342b33792,"“1일1닭 할 수 있겠네!” 황대헌·최민정, ‘치킨 연금’ 받는다",2022-04-21
2504,18,0.0502,"前, 안전, 코로나",627cdd4d7f98dd6342b338cd,황대헌·최민정 등 베이징 메달리스트 ‘치킨 연금’ 받는다,2022-04-19
805,18,0.0492,"前, 안전, 코로나",627cdd4d7f98dd6342b32988,현대카드 ‘상시 재택근무’… 금융권 첫 이달부터 도입 ,2022-05-03
378,18,0.0451,"前, 안전, 코로나",627cdd4d7f98dd6342b32547,"서울시, ‘자전거 인증제’ 도입… 안전문화 정착 ",2022-04-19
2476,18,0.0423,"前, 안전, 코로나",627cdd4d7f98dd6342b338ab,“발달장애 아이와 죽고 싶어지지 않으려…” 엄마아빠 500명 삭발했다,2022-04-19
2609,18,0.0362,"前, 안전, 코로나",627cdd4d7f98dd6342b33966,"이재현 인천 서구청장 컷오프, 이강호 남동구청장 심사 보류",2022-04-18
446,18,0.0356,"前, 안전, 코로나",627cdd4d7f98dd6342b325f2,나웅배 前부총리 겸 재정경제원 장관 별세 ,2022-04-26
2638,18,0.0347,"前, 안전, 코로나",627cdd4d7f98dd6342b339a4,배송 분초를 다투기보다 품질·안전 우선…‘슬로우커머스’ 뜬다,2022-04-18
1969,18,0.034,"前, 안전, 코로나",627cdd4d7f98dd6342b334aa,이정재·최민정 만난 윤석열 “여러분들께 많은 것 듣고 배워야”,2022-04-27
856,18,0.034,"前, 안전, 코로나",627cdd4d7f98dd6342b32a25,안중근 의사 순국前 쓴 ‘殺身成仁’ 글씨 보물된다 ,2022-05-04
1973,18,0.034,"前, 안전, 코로나",627cdd4d7f98dd6342b334b5,5년 지나도 ‘나중에’?…물러설 수 없어 단식‧삭발 나선 사람들,2022-04-27
266,18,0.034,"前, 안전, 코로나",627cdd4d7f98dd6342b3243e,300조원 육박한 퇴직연금… 수익률은 2% 불과 ,2022-04-18
2042,18,0.0334,"前, 안전, 코로나",627cdd4d7f98dd6342b33565,[포토] 체르노빌 36년…“핵 발전 이제 그만! 안전한 세상으로”,2022-04-26
928,18,0.0334,"前, 안전, 코로나",627cdd4d7f98dd6342b32aec,백남치 前 국회의원 별세 ,2022-05-05
2479,18,0.0334,"前, 안전, 코로나",627cdd4d7f98dd6342b338b0,[포토] 555명의 삭발…“발달장애인 24시간 지원을”,2022-04-19
288,18,0.0334,"前, 안전, 코로나",627cdd4d7f98dd6342b32470,월급 적은데 연금도 줄어… “공무원 말고 대기업 갈래요”[인사이드＆인사이트] ,2022-04-19
1381,18,0.0334,"前, 안전, 코로나",627cdd4d7f98dd6342b32f15,"쇼트트랙 심석희, 선발전 1차전 통과…최민정 다시 만날까",2022-05-06
430,18,0.0325,"前, 안전, 코로나",627cdd4d7f98dd6342b325c9,[부고]황영시 前 감사원장 ,2022-04-27
2131,18,0.0319,"前, 안전, 코로나",627cdd4d7f98dd6342b33632,대한민국 민주주의는 김재규에 빚졌다,2022-04-25
2697,18,0.0319,"前, 안전, 코로나",627cdd4d7f98dd6342b33a0c,"이정식 노동장관  후보, 노동부 산하기관 재직때 감사끝 ‘해임’ 의견",2022-04-17
133,18,0.0319,"前, 안전, 코로나",627cdd4d7f98dd6342b32327,[특별기고/조강식]안전을 원한다면 재난을 대비하자 ,2022-04-21
1012,18,0.0319,"前, 안전, 코로나",627cdd4d7f98dd6342b32bc3,다시 시험대 오른 한국 민주주의[동아시론/정재관] ,2022-05-07
2286,18,0.0316,"前, 안전, 코로나",627cdd4d7f98dd6342b3376a,"제주 동물보호단체, 잇단 학대사건에 “강력 수사와 처벌 없으면 재발”",2022-04-21
225,18,0.0316,"前, 안전, 코로나",627cdd4d7f98dd6342b323da,"제주관광公, 내달 6일까지 ‘안전여행스탬프’ 신청 받아 ",2022-04-22
488,18,0.0303,"前, 안전, 코로나",627cdd4d7f98dd6342b3263c,[부고]유길촌 前 MBC PD ,2022-04-29
1178,18,0.0286,"前, 안전, 코로나",627cdd4d7f98dd6342b32d49,"최민정·심석희, 2022~2023시즌에도 ‘대표팀 동행’",2022-05-08
1559,18,0.0255,"前, 안전, 코로나",627cdd4d7f98dd6342b330bc,또 한 분의 ‘위안부’ 피해자를 떠나 보내며…,2022-05-04
130,18,0.0255,"前, 안전, 코로나",627cdd4d7f98dd6342b32322,"“엄마, 내 휴대전화가 고장났어…” ‘메신저피싱’에 작년 990억 털렸다 ",2022-04-20
2671,18,0.0238,"前, 안전, 코로나",627cdd4d7f98dd6342b339e1,"‘괴물’의 춘곤증? 류현진, 일시적 부진이냐 장기 침체냐",2022-04-17
706,18,0.0229,"前, 안전, 코로나",627cdd4d7f98dd6342b32892,“희귀병도 내 특징중 하나”… 현실속에서 찾은 담담한 희망 ,2022-04-25
