Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,ID,Title,Date
2596,27,0.0669,"위기, 내달, 중국",627cdd4d7f98dd6342b33944,"한라산 ‘멸종위기’ 구상나무숲, 기후위기로 사라져간다",2022-04-18
2367,27,0.0633,"위기, 내달, 중국",627cdd4d7f98dd6342b3380a,미 외교 빈틈 파고든 중국…남태평양 섬나라 ‘중국군 주둔’ 길 터,2022-04-20
2693,27,0.0513,"위기, 내달, 중국",627cdd4d7f98dd6342b33a08,"기후위기엔 좌우 없고, ‘남북 그린데탕트’ 공약 지킬 방법 있다",2022-04-17
2030,27,0.0495,"위기, 내달, 중국",627cdd4d7f98dd6342b33549,‘에너지 안보’ 위기에 “친환경 잠시 쉬었다 갈게요”…그럼 기후위기는?,2022-04-26
1406,27,0.0481,"위기, 내달, 중국",627cdd4d7f98dd6342b32f5b,"올해 완성키로 한 중국 우주정거장, 20개국 줄섰다",2022-05-10
17,27,0.0472,"위기, 내달, 중국",627cdd4d7f98dd6342b3224a,[단독]바이든 내달 20일 방한… 21일 尹과 정상회담 유력 ,2022-04-21
2709,27,0.0472,"위기, 내달, 중국",627cdd4d7f98dd6342b33a23,인공지능이 게임 실력 높여준다…판 커지는 ‘게임 코칭’ 시장,2022-04-17
2546,27,0.0451,"위기, 내달, 중국",627cdd4d7f98dd6342b338fa,태양계 바깥 향하는 중국 우주탐사…지구 닮은 행성 찾는다,2022-04-19
1303,27,0.0418,"위기, 내달, 중국",627cdd4d7f98dd6342b32e50,[속보] 9월 중국 항저우아시안게임 무기한 연기,2022-05-06
788,27,0.0418,"위기, 내달, 중국",627cdd4d7f98dd6342b32960,“공공공사 사고로 장관-지사 수사 받을라” 중앙부처-지자체도 중대재해법 속앓이 ,2022-04-27
2836,27,0.041,"위기, 내달, 중국",627cdd4d7f98dd6342b33b58,"바이든, 2차대전때처럼 ‘우크라 무기대여법’ 서명",2022-05-11
614,27,0.0404,"위기, 내달, 중국",627cdd4d7f98dd6342b32783,"68년 만에 2부행 위기… EPL 에버턴, 생존게임 ",2022-04-27
2466,27,0.0397,"위기, 내달, 중국",627cdd4d7f98dd6342b3389f,‘기후위기 시대 기독교의 응답’…21일 첫 강의,2022-04-19
1103,27,0.0397,"위기, 내달, 중국",627cdd4d7f98dd6342b32c95,[이원홍의 스포트라이트]위기의 중국 축구 ,2022-05-10
405,27,0.0389,"위기, 내달, 중국",627cdd4d7f98dd6342b32586,"러, 내달 4일 첫 국가부도 위기… “크렘린서도 ‘푸틴 오판’ 탄식” ",2022-04-22
58,27,0.0389,"위기, 내달, 중국",627cdd4d7f98dd6342b322a0,"자사고-외고 안 없앤다… 인수위, 현행 유지 추진 ",2022-04-21
863,27,0.0382,"위기, 내달, 중국",627cdd4d7f98dd6342b32a35,“지구를 아껴요” 아이들이 말하는 기후위기 ,2022-05-03
1108,27,0.0376,"위기, 내달, 중국",627cdd4d7f98dd6342b32c9e,[광화문에서/정임수]‘3高 위기’ 대처하려면 돈 풀기 공약 걸러내야 ,2022-05-10
486,27,0.0369,"위기, 내달, 중국",627cdd4d7f98dd6342b3263a,"롯데, 폐페트병 재활용 원단 제공… 폐업 위기 스타트업 기사회생 ",2022-04-29
348,27,0.0355,"위기, 내달, 중국",627cdd4d7f98dd6342b324fd,"[경제계 인사]삼성 M&A 전문가 안중현 부사장, 사장 승진해 글로벌리서치로 이동 ",2022-04-20
669,27,0.0347,"위기, 내달, 중국",627cdd4d7f98dd6342b32823,"반즈, SSG 강타선 1실점 막고 다승 선두 유지 ",2022-04-29
846,27,0.0347,"위기, 내달, 중국",627cdd4d7f98dd6342b32a07,[횡설수설/이진영]바이든의 스탠딩 개그 ,2022-05-03
13,27,0.0342,"위기, 내달, 중국",627cdd4d7f98dd6342b32243,"尹, 취임 2~3일 후 바이든과 화상대면 가능성 ",2022-04-20
916,27,0.034,"위기, 내달, 중국",627cdd4d7f98dd6342b32acc,2-5서 11-5… 삼성 8회 9점 ‘빅이닝’ ,2022-05-05
1083,27,0.034,"위기, 내달, 중국",627cdd4d7f98dd6342b32c63,사계절 녹색 쉼터… 부천 ‘수피아’ 식물원 내달 개관 ,2022-05-10
1284,27,0.034,"위기, 내달, 중국",627cdd4d7f98dd6342b32e23,“르네상스 때도 10대들을 엄청 쪼았겠군”,2022-05-10
8,27,0.0336,"위기, 내달, 중국",627cdd4d7f98dd6342b32239,"尹 “경제안보, 평상시 총리실서 맡고 위기땐 즉각 안보실이 관리” ",2022-04-19
474,27,0.0334,"위기, 내달, 중국",627cdd4d7f98dd6342b32620,"[단독]靑, MB-이재용 내달 8일 석탄일 사면 검토 ",2022-04-26
1815,27,0.0325,"위기, 내달, 중국",627cdd4d7f98dd6342b3332d,‘리비아 특급’ 이크바이리 1순위로 삼성화재…‘불참’ 케이타는 페널티,2022-04-29
718,27,0.0319,"위기, 내달, 중국",627cdd4d7f98dd6342b328b0,‘산림올림픽’ 내달 서울 코엑스에서 열린다 ,2022-04-29
2780,27,0.0319,"위기, 내달, 중국",627cdd4d7f98dd6342b33aaf,"화면 늘어나고 구부리고… 삼성-LG, 디스플레이 한판 승부",2022-05-11
2710,27,0.0319,"위기, 내달, 중국",627cdd4d7f98dd6342b33a25,"도배만, 계급장이 지배하는 군 법정을 속시원히 까발리다",2022-04-16
314,27,0.0313,"위기, 내달, 중국",627cdd4d7f98dd6342b324a6,쌍용차 재매각 본격화… 내달 4일까지 예비실사 ,2022-04-20
2397,27,0.0313,"위기, 내달, 중국",627cdd4d7f98dd6342b33842,"바닥 지지율 악재에도…“바이든, 자신이 트럼프 꺾을 수 있다고 생각”",2022-04-20
2283,27,0.0313,"위기, 내달, 중국",627cdd4d7f98dd6342b3375e,“지만원 ‘5·18 북한군 소행’ 주장은 김대중 향한 복수심 때문”,2022-04-21
865,27,0.0313,"위기, 내달, 중국",627cdd4d7f98dd6342b32a38,"이재용, 삼성공익재단에 10억 기부 ",2022-05-04
1288,27,0.0307,"위기, 내달, 중국",627cdd4d7f98dd6342b32e2c,웨이보 글 올렸다 감옥까지…‘장진호 사건’으로 본 중국 온라인 검열,2022-05-09
1931,27,0.0303,"위기, 내달, 중국",627cdd4d7f98dd6342b33442,항저우아시안게임 9월 예정대로 열리나?,2022-04-28
121,27,0.0301,"위기, 내달, 중국",627cdd4d7f98dd6342b32312,[특파원칼럼/문병기]바이든 ‘유럽 회귀’에 뒤로 밀린 북핵 이슈 ,2022-04-18
1584,27,0.0301,"위기, 내달, 중국",627cdd4d7f98dd6342b33105,"“주적은 북한”…‘포커페이스’ 안보게임, 한국만 패를 공개하나?",2022-05-04
2451,27,0.0298,"위기, 내달, 중국",627cdd4d7f98dd6342b3388b,코로나 ‘치료제’는 왜 게임체인저가 되기 어려울까,2022-04-20
93,27,0.0298,"위기, 내달, 중국",627cdd4d7f98dd6342b322e4,"김해국제공항, 내달부터 국제선 8개 운영 ",2022-04-18
285,27,0.0292,"위기, 내달, 중국",627cdd4d7f98dd6342b32464,명작 게임의 재해석… 탄탄한 신작으로 글로벌 콘솔 시장 공략 ,2022-04-22
2686,27,0.0292,"위기, 내달, 중국",627cdd4d7f98dd6342b339ff,신호등 없애고 회전교차로 만드니 사망사고 63.0% 뚝 ↓,2022-04-17
743,27,0.0281,"위기, 내달, 중국",627cdd4d7f98dd6342b328ef,한은 “중국 올해 성장률 5%도 어렵다” ,2022-04-25
2009,27,0.0276,"위기, 내달, 중국",627cdd4d7f98dd6342b33503,"폐관 위기 ‘세실극장’ 기사회생, 국립정동극장 품으로",2022-04-26
2346,27,0.0276,"위기, 내달, 중국",627cdd4d7f98dd6342b337e2,"기후위기 시대, 아이들의 미래를 생각한다",2022-04-20
2659,27,0.0276,"위기, 내달, 중국",627cdd4d7f98dd6342b339c3,“소멸위기 이겨내고 ‘마을 변천사’ 다함께 펴냈어요”,2022-04-17
1504,27,0.0255,"위기, 내달, 중국",627cdd4d7f98dd6342b33038,"인플레이션, 라틴아메리카 정권의 위기",2022-05-05
104,27,0.025,"위기, 내달, 중국",627cdd4d7f98dd6342b322f6,대형 손보사 이어 한화-흥국도 내달 개인용 자동차보험료 인하 ,2022-04-20
1614,27,0.0238,"위기, 내달, 중국",627cdd4d7f98dd6342b3314e,‘자사고 존치’는 빠졌지만…,2022-05-03
