Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,ID,Title,Date
55,65,0.0492,"지역, 올해, 인천",627cdd4d7f98dd6342b3229a,"인천 9개 지구 중앙공원, 육교로 하나된다 ",2022-04-20
629,65,0.0475,"지역, 올해, 인천",627cdd4d7f98dd6342b327a4,지역 경제 활성화 마중물이 될 차세대 ‘유니콘 기업’ 육성 ,2022-04-25
2816,65,0.0455,"지역, 올해, 인천",627cdd4d7f98dd6342b33b1f,"전·현 인천시장, 수도권 매립지 ‘네 탓’ 공방",2022-05-11
1990,65,0.0435,"지역, 올해, 인천",627cdd4d7f98dd6342b334d7,"몰도바 내 친러시아 지역, 이틀째 공격 받아…‘네 탓’ 공방",2022-04-27
1407,65,0.0435,"지역, 올해, 인천",627cdd4d7f98dd6342b32f5c,"전·현 인천시장, 수도권 매립지 ‘네 탓’ 공방",2022-05-11
2216,65,0.0423,"지역, 올해, 인천",627cdd4d7f98dd6342b336dc,"이영표 강원FC 대표, 지역주민과 축구로 ‘소통’",2022-04-22
471,65,0.041,"지역, 올해, 인천",627cdd4d7f98dd6342b3261d,"광주신세계, 지역인재육성 장학금 7200만원 전달 ",2022-04-25
1019,65,0.0397,"지역, 올해, 인천",627cdd4d7f98dd6342b32bd0,인천 ‘펜타포트 록 페스티벌’ 올해는 대면 무대로 ,2022-05-09
1390,65,0.0397,"지역, 올해, 인천",627cdd4d7f98dd6342b32f35,"지역에도 예술이, 삶이 있다",2022-05-08
2326,65,0.0389,"지역, 올해, 인천",627cdd4d7f98dd6342b337b2,지역 주민이 쏘카 전기차로 커피 찌꺼기 수거해 자원 재순환,2022-04-21
1560,65,0.0389,"지역, 올해, 인천",627cdd4d7f98dd6342b330bf,야근·회식 뒤 택시 잡기 어려운데…택시회사들 “야간 운행 줄였으면”,2022-05-04
2117,65,0.0362,"지역, 올해, 인천",627cdd4d7f98dd6342b3361a,"수단 아랍계 민병대 ‘잔자위드’, 비아랍계 주민 150명 넘게 학살",2022-04-25
1736,65,0.0356,"지역, 올해, 인천",627cdd4d7f98dd6342b33289,시민활동가 육성…‘갈등’ 조정 ‘소통’ 강화,2022-05-01
441,65,0.0355,"지역, 올해, 인천",627cdd4d7f98dd6342b325e0,“통영-군산… 시군구 절반이 소멸위험지역” ,2022-04-30
2636,65,0.0347,"지역, 올해, 인천",627cdd4d7f98dd6342b339a2,"2억원짜리 반송…수원시, 영흥공원으로 옮겨심어",2022-04-18
723,65,0.034,"지역, 올해, 인천",627cdd4d7f98dd6342b328be,옥천군 금암친수공원에 유채꽃 만발 ,2022-04-25
449,65,0.0334,"지역, 올해, 인천",627cdd4d7f98dd6342b325f8,고교 선후배 4년 만의 리턴매치 성사… 지역 진보세력 가세 ,2022-04-27
2642,65,0.0328,"지역, 올해, 인천",627cdd4d7f98dd6342b339aa,“버스도 택시도 없어서 못탄다”…장애인이동권 지역마다 제각각,2022-04-18
1097,65,0.0325,"지역, 올해, 인천",627cdd4d7f98dd6342b32c83,"[단신]대우건설, ‘김해 구산 푸르지오 파크테르’ 분양 ",2022-05-10
664,65,0.0313,"지역, 올해, 인천",627cdd4d7f98dd6342b32812,"서울시, 스타트업-대·중견기업 매칭 확대 ",2022-04-27
779,65,0.0307,"지역, 올해, 인천",627cdd4d7f98dd6342b32949,예술-인문-사회과학 융합과목 운영 ,2022-04-29
127,65,0.0303,"지역, 올해, 인천",627cdd4d7f98dd6342b3231f,경북도 올해 수출액 500억 달러 청신호 ,2022-04-20
1739,65,0.0301,"지역, 올해, 인천",627cdd4d7f98dd6342b3328d,"“주민자치, 부족하면 채워가며 시작해야…주민자치회 전면 시행”",2022-05-02
216,65,0.0292,"지역, 올해, 인천",627cdd4d7f98dd6342b323c5,[부동산 캘린더]‘힐스테이트세운센트럴’ 등 전국 9곳 6012채 분양 ,2022-04-19
2171,65,0.0271,"지역, 올해, 인천",627cdd4d7f98dd6342b33680,영국이 올해 베네치아 비엔날레 국가관상 가져갔다,2022-04-23
1237,65,0.026,"지역, 올해, 인천",627cdd4d7f98dd6342b32dba,"후배에게 냉혹, 윗사람에겐 저자세…어릴 적 ‘가스라이팅’ 탓?",2022-05-07
88,65,0.0255,"지역, 올해, 인천",627cdd4d7f98dd6342b322de,[새로 나왔어요]다시 말해 줄래요? 外 ,2022-04-16
2705,65,0.0255,"지역, 올해, 인천",627cdd4d7f98dd6342b33a1c,‘썰전’ 박경석-이준석 ‘테이블 불평등’에 숨겨진 방송사 민낯,2022-04-16
31,65,0.0255,"지역, 올해, 인천",627cdd4d7f98dd6342b3226e,"인천 용현-학익 2-2 블록, 2개 구역으로 나눠 개발될 듯 ",2022-04-20
1086,65,0.0233,"지역, 올해, 인천",627cdd4d7f98dd6342b32c69,최첨단 인천경제자유구역 홍보관 2년만에 16일 재개장 ,2022-05-10
942,65,0.0216,"지역, 올해, 인천",627cdd4d7f98dd6342b32b15,좋은 공간에는 꼭 의자가 있다[공간의 재발견/정성갑] ,2022-05-06
