Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,ID,Title,Date
873,53,0.0752,"대표, 차, 만나",627cdd4d7f98dd6342b32a56,“차업체도 IT업체처럼… 팔린 차 업데이트로 새차 같이 관리” ,2022-05-04
482,53,0.0423,"대표, 차, 만나",627cdd4d7f98dd6342b3262e,소비자와 공감하고 혁신 주도한 36개 기업 선정 ,2022-04-27
1644,53,0.0395,"대표, 차, 만나",627cdd4d7f98dd6342b331a5,"“한국, 2050년까지 초강력 태풍 영향 인구 10배 증가”…세계 4번째",2022-05-02
367,53,0.0369,"대표, 차, 만나",627cdd4d7f98dd6342b32526,평균 37세 휠체어농구 대표팀에 ‘20세 끓는 피’ ,2022-04-20
1778,53,0.0362,"대표, 차, 만나",627cdd4d7f98dd6342b332dd,창원LG 새 사령탑에 조상현 전 국가대표 감독,2022-04-29
1843,53,0.0355,"대표, 차, 만나",627cdd4d7f98dd6342b33363,"‘라임 로비’ 이강세 대표, 징역 5년 확정",2022-05-01
25,53,0.0348,"대표, 차, 만나",627cdd4d7f98dd6342b32265,전북 ‘사회적 경제 혁신타운’ 8월 준공 ,2022-04-19
103,53,0.0334,"대표, 차, 만나",627cdd4d7f98dd6342b322f5,코로나 뚫고… 3년차 신입승무원들 ‘뒤늦은 飛上’ ,2022-04-20
1698,53,0.0328,"대표, 차, 만나",627cdd4d7f98dd6342b3322d,"[단독] ‘중대재해법 1호’ 삼표산업, 대표가 증거인멸 지휘했다",2022-05-02
1113,53,0.0328,"대표, 차, 만나",627cdd4d7f98dd6342b32ca9,"LG 구광모 대표, 3년만에 상반기 사업보고회 재개 ",2022-05-10
2358,53,0.0322,"대표, 차, 만나",627cdd4d7f98dd6342b337fa,베네치아의 진기한 ‘기계장치’가 한국미술 대표? 공학만 돋보였다,2022-04-20
2075,53,0.0316,"대표, 차, 만나",627cdd4d7f98dd6342b335bb,추경호 “최저임금 차등 적용 필요…주식 양도세 폐지는 신중”,2022-04-25
265,53,0.0313,"대표, 차, 만나",627cdd4d7f98dd6342b3243b,"시인 박인환, 화가 이중섭… 근현대 위인들 만나며 역사 순례 ",2022-04-18
1757,53,0.0313,"대표, 차, 만나",627cdd4d7f98dd6342b332b4,"‘라임 로비’ 이강세 대표, 징역 5년 확정",2022-05-01
774,53,0.0307,"대표, 차, 만나",627cdd4d7f98dd6342b32940,30년 영업관리 노하우로 3년 연속 ‘공로상’ 수상 ,2022-04-28
2802,53,0.0303,"대표, 차, 만나",627cdd4d7f98dd6342b33afa,"롯데 연패 끊은 박세웅, 8이닝 3피안타 10K",2022-05-11
510,53,0.0298,"대표, 차, 만나",627cdd4d7f98dd6342b3267e,코로나 겪고나니 따라온 탈모… 약용효모로 초기에 관리하자 ,2022-04-25
2777,53,0.0298,"대표, 차, 만나",627cdd4d7f98dd6342b33aa9,한달 갚을 돈이 확 줄 수도…‘서민 주담대 대환 대출’ 무엇?,2022-05-11
1270,53,0.0298,"대표, 차, 만나",627cdd4d7f98dd6342b32e04,한달 갚을 돈이 확 줄 수도…‘서민 주담대 대환 대출’ 무엇?,2022-05-11
1020,53,0.0282,"대표, 차, 만나",627cdd4d7f98dd6342b32bd1,스쿨존서 초등 1년생 학원차에 치여 중태 ,2022-05-09
1876,53,0.0282,"대표, 차, 만나",627cdd4d7f98dd6342b333bb,"전북 완주 그림책미술관, 두 번째 요정 시리즈 출간",2022-04-29
1984,53,0.0282,"대표, 차, 만나",627cdd4d7f98dd6342b334cb,캠핑카로 개조하면 차 보험료 40% 깎아줍니다…왜?,2022-04-27
1733,53,0.0281,"대표, 차, 만나",627cdd4d7f98dd6342b33285,“아들 만나는 꿈 꿨지”…눈물·웃음 터뜨린 5개월 만의 접촉 면회,2022-04-30
2629,53,0.0276,"대표, 차, 만나",627cdd4d7f98dd6342b33993,"황선우 등 수영대표팀, ‘해켓 옛 스승’한테 지도받는다",2022-04-18
623,53,0.0255,"대표, 차, 만나",627cdd4d7f98dd6342b32796,"[프리미엄뷰]일상으로 돌아온 5월, 우리 모두 롯데백화점에서 ‘Super Happy’ ",2022-04-29
2572,53,0.0245,"대표, 차, 만나",627cdd4d7f98dd6342b33917,경기도내 혁신학교 운영 13년만에 과반 넘어,2022-04-19
843,53,0.0238,"대표, 차, 만나",627cdd4d7f98dd6342b329fd,엄청난 ‘임시직 마무리’… 롯데 팬은 좋겠네 ,2022-05-03
456,53,0.0238,"대표, 차, 만나",627cdd4d7f98dd6342b32607,"파리바게뜨 ‘우리, 파바에서 만나요!” 캠페인 ",2022-04-28
195,53,0.0238,"대표, 차, 만나",627cdd4d7f98dd6342b3239d,안전한 누에분말로 공복혈당 관리하자 ,2022-04-19
