매수호가,1786,3545,2953,NNP,*,F,매수호가,*,*,*,*,*
외인비율,1786,3546,2953,NNP,*,T,외인비율,*,*,*,*,*
미사일,1786,3546,2437,NNP,*,T,미사일,*,*,*,*,*
삼성전자,1786,3545,1897,NNP,*,F,삼성전자,*,*,*,*,*
패스트,1786,3545,2974,NNP,*,F,패스트,*,*,*,*,*
법무부,1786,3545,2936,NNP,*,F,법무부,*,*,*,*,*
대선,1786,3546,3151,NNP,*,T,대선,*,*,*,*,*
후보,1786,3545,1872,NNP,*,F,후보,*,*,*,*,*
이태원,1786,3546,2842,NNP,*,T,이태원,*,*,*,*,*
클럽,1786,3546,2813,NNP,*,T,클럽,*,*,*,*,*
성폭력,1786,3546,2901,NNP,*,T,성폭력,*,*,*,*,*
플랫폼,1786,3546,2940,NNP,*,T,플랫폼,*,*,*,*,*
남북정상회담,1786,3546,2953,NNP,*,T,남북정상회담,*,*,*,*,*
상반기,1786,3545,2808,NNP,*,F,상반기,*,*,*,*,*
동종목,1786,3546,2953,NNP,*,T,동종목,*,*,*,*,*
백신,1786,3546,2953,NNP,*,T,백신,*,*,*,*,*
접종,1786,3546,2953,NNP,*,T,접종,*,*,*,*,*
북미정상회담,1786,3546,2953,NNP,*,T,북미정상회담,*,*,*,*,*
국민의당,1786,3546,2953,NNP,*,T,국민의당,*,*,*,*,*
문재인,1786,3546,2953,NNP,*,T,문재인,*,*,*,*,*
징계위,1786,3545,2953,NNP,*,F,징계위,*,*,*,*,*
공직자,1786,3545,2953,NNP,*,F,공직자,*,*,*,*,*
홍준표,1786,3545,2953,NNP,*,F,홍준표,*,*,*,*,*
자동차,1786,3545,2288,NNP,*,F,자동차,*,*,*,*,*
전일,1786,3546,3543,NNP,*,T,전일,*,*,*,*,*
피해자,1786,3545,2208,NNP,*,F,피해자,*,*,*,*,*
유치원,1786,3546,2798,NNP,*,T,유치원,*,*,*,*,*
미세먼지,1786,3545,2953,NNP,*,F,미세먼지,*,*,*,*,*
서비스,1786,3545,1366,NNP,*,F,서비스,*,*,*,*,*
ESG,1796,3534,-85,SL,*,T,ESG,*,*,*,*,*
코로나,1786,3545,2953,NNP,*,F,코로나,*,*,*,*,*
코스닥,1786,3546,2920,NNP,*,T,코스닥,*,*,*,*,*
추미애,1786,3545,2953,NNP,*,F,추미애,*,*,*,*,*
사무소,1786,3545,2382,NNP,*,F,사무소,*,*,*,*,*
청와대,1786,3545,1890,NNP,*,F,청와대,*,*,*,*,*
포인트,1786,3545,3210,NNP,*,F,포인트,*,*,*,*,*
거래소,1786,3545,2492,NNP,*,F,거래소,*,*,*,*,*
김건희,1786,3545,2953,NNP,*,F,김건희,*,*,*,*,*
화천대유,1786,3545,2953,NNP,*,F,화천대유,*,*,*,*,*
브랜드,1786,3545,3102,NNP,*,F,브랜드,*,*,*,*,*
선거구,1786,3545,1464,NNP,*,F,선거구,*,*,*,*,*
제일교회,1786,3545,2953,NNP,*,F,제일교회,*,*,*,*,*
당선자,1786,3545,3032,NNP,*,F,당선자,*,*,*,*,*
검사장,1786,3546,2953,NNP,*,T,검사장,*,*,*,*,*
fnRASSI,1796,3534,-85,SL,*,T,fnRASSI,*,*,*,*,*
성추행,1786,3546,2953,NNP,*,T,성추행,*,*,*,*,*
이야기,1786,3545,1051,NNP,*,F,이야기,*,*,*,*,*
순매도,1786,3545,2926,NNP,*,F,순매도,*,*,*,*,*
한반도,1786,3545,37,NNP,*,F,한반도,*,*,*,*,*
국회의원,1786,3546,2471,NNP,*,T,국회의원,*,*,*,*,*
메르스,1786,3545,2953,NNP,*,F,메르스,*,*,*,*,*
접촉자,1786,3545,2953,NNP,*,F,접촉자,*,*,*,*,*
서울특별시,1786,3545,2953,NNP,*,F,서울특별시,*,*,*,*,*
변호사,1786,3545,2663,NNP,*,F,변호사,*,*,*,*,*
장애인,1786,3546,3789,NNP,*,T,장애인,*,*,*,*,*
김여정,1786,3546,2953,NNP,*,T,김여정,*,*,*,*,*
신고리,1786,3545,2953,NNP,*,F,신고리,*,*,*,*,*
박원순,1786,3546,2953,NNP,*,T,박원순,*,*,*,*,*
부시장,1786,3546,2953,NNP,*,T,부시장,*,*,*,*,*
사망자,1786,3545,2923,NNP,*,F,사망자,*,*,*,*,*
바이러스,1786,3545,2936,NNP,*,F,바이러스,*,*,*,*,*
의료진,1786,3546,2860,NNP,*,T,의료진,*,*,*,*,*
G20,1796,3534,-85,SL,*,T,G20,*,*,*,*,*
BUY,1796,3534,-85,SL,*,T,BUY,*,*,*,*,*
평창올림픽,1786,3546,2953,NNP,*,T,평창올림픽,*,*,*,*,*
대한항공,1786,3546,1808,NNP,*,T,대한항공,*,*,*,*,*
목표주가,1786,3545,2953,NNP,*,F,목표주가,*,*,*,*,*
콜센터,1786,3545,2953,NNP,*,F,콜센터,*,*,*,*,*
투자의견,1786,3546,2953,NNP,*,T,투자의견,*,*,*,*,*
정의당,1786,3546,2953,NNP,*,T,정의당,*,*,*,*,*
아스트라제네카,1786,3545,2953,NNP,*,F,아스트라제네카,*,*,*,*,*
광화문,1786,3546,1746,NNP,*,T,광화문,*,*,*,*,*
압수수색,1786,3546,2953,NNP,*,T,압수수색,*,*,*,*,*
스톡봇,1786,3546,2953,NNP,*,T,스톡봇,*,*,*,*,*
위중증,1786,3546,2953,NNP,*,T,위중증,*,*,*,*,*
특별법,1786,3546,2876,NNP,*,T,특별법,*,*,*,*,*
노동자,1786,3545,3119,NNP,*,F,노동자,*,*,*,*,*
발사체,1786,3545,2953,NNP,*,F,발사체,*,*,*,*,*
김종인,1786,3546,2953,NNP,*,T,김종인,*,*,*,*,*
공수처법,1786,3546,2953,NNP,*,T,공수처법,*,*,*,*,*
종사자,1786,3545,2890,NNP,*,F,종사자,*,*,*,*,*
윤미향,1786,3546,2953,NNP,*,T,윤미향,*,*,*,*,*
배터리,1786,3545,2953,NNP,*,F,배터리,*,*,*,*,*
대구시,1786,3545,1284,NNP,*,F,대구시,*,*,*,*,*
박근혜,1786,3545,2953,NNP,*,F,박근혜,*,*,*,*,*
핵실험장,1786,3546,2953,NNP,*,T,핵실험장,*,*,*,*,*
바른정당,1786,3546,2953,NNP,*,T,바른정당,*,*,*,*,*
투표소,1786,3545,2953,NNP,*,F,투표소,*,*,*,*,*
폼페이오,1786,3545,2953,NNP,*,F,폼페이오,*,*,*,*,*
상임위,1786,3545,3378,NNP,*,F,상임위,*,*,*,*,*
행정부,1786,3545,3333,NNP,*,F,행정부,*,*,*,*,*
경기도,1786,3545,18,NNP,*,F,경기도,*,*,*,*,*
국정원,1786,3546,3104,NNP,*,T,국정원,*,*,*,*,*
전공의,1786,3545,2953,NNP,*,F,전공의,*,*,*,*,*
순이익,1786,3546,2773,NNP,*,T,순이익,*,*,*,*,*
텔레그램,1786,3546,2953,NNP,*,T,텔레그램,*,*,*,*,*
김영철,1786,3546,2953,NNP,*,T,김영철,*,*,*,*,*
자사고,1786,3545,2953,NNP,*,F,자사고,*,*,*,*,*
임대료,1786,3545,2950,NNP,*,F,임대료,*,*,*,*,*
통일부,1786,3545,3541,NNP,*,F,통일부,*,*,*,*,*
중소기,1786,3545,2953,NNP,*,F,중소기,*,*,*,*,*
증권사,1786,3545,2936,NNP,*,F,증권사,*,*,*,*,*
드루킹,1786,3546,2953,NNP,*,T,드루킹,*,*,*,*,*
풍계리,1786,3545,2953,NNP,*,F,풍계리,*,*,*,*,*
감염병,1786,3546,2953,NNP,*,T,감염병,*,*,*,*,*
영화제,1786,3545,1787,NNP,*,F,영화제,*,*,*,*,*
프로그램,1786,3546,2473,NNP,*,T,프로그램,*,*,*,*,*
교육부,1786,3545,3229,NNP,*,F,교육부,*,*,*,*,*
코로나바이러스,1786,3545,2953,NNP,*,F,코로나바이러스,*,*,*,*,*
본회의,1786,3545,2642,NNP,*,F,본회의,*,*,*,*,*
동양대,1786,3545,2953,NNP,*,F,동양대,*,*,*,*,*
옵티머스,1786,3545,2953,NNP,*,F,옵티머스,*,*,*,*,*
KIA,1796,3534,-85,SL,*,T,KIA,*,*,*,*,*
윤석열,1786,3546,2953,NNP,*,T,윤석열,*,*,*,*,*
후보,1786,3545,1872,NNP,*,F,후보,*,*,*,*,*
박사방,1786,3546,2953,NNP,*,T,박사방,*,*,*,*,*
전두환,1786,3546,2637,NNP,*,T,전두환,*,*,*,*,*
판문점,1786,3546,2389,NNP,*,T,판문점,*,*,*,*,*
아세안,1786,3546,1750,NNP,*,T,아세안,*,*,*,*,*
김만배,1786,3545,2953,NNP,*,F,김만배,*,*,*,*,*
문재인,1786,3546,2953,NNP,*,T,문재인,*,*,*,*,*
대통령,1786,3546,2444,NNP,*,T,대통령,*,*,*,*,*
확진,1786,3546,2953,NNP,*,T,확진,*,*,*,*,*
판정,1786,3546,2996,NNP,*,T,판정,*,*,*,*,*
데이터,1786,3545,2977,NNP,*,F,데이터,*,*,*,*,*
CES,1796,3534,-85,SL,*,T,CES,*,*,*,*,*
전년대비,1786,3545,2953,NNP,*,F,전년대비,*,*,*,*,*
경쟁력,1786,3546,2121,NNP,*,T,경쟁력,*,*,*,*,*
지역구,1786,3545,2953,NNP,*,F,지역구,*,*,*,*,*
박유천,1786,3546,2953,NNP,*,T,박유천,*,*,*,*,*
수험생,1786,3546,3754,NNP,*,T,수험생,*,*,*,*,*
부회장,1786,3546,2556,NNP,*,T,부회장,*,*,*,*,*
당기순이익,1786,3546,2953,NNP,*,T,당기순이익,*,*,*,*,*
아프간,1786,3546,2953,NNP,*,T,아프간,*,*,*,*,*
방역패스,1786,3545,2953,NNP,*,F,방역패스,*,*,*,*,*
실거래가,1786,3545,2953,NNP,*,F,실거래가,*,*,*,*,*
투자자,1786,3545,2301,NNP,*,F,투자자,*,*,*,*,*
BMW,1796,3534,-85,SL,*,T,BMW,*,*,*,*,*
서울시,1786,3545,1511,NNP,*,F,서울시,*,*,*,*,*
감염증,1786,3546,2953,NNP,*,T,감염증,*,*,*,*,*
PCR,1796,3534,-85,SL,*,T,PCR,*,*,*,*,*
코스피,1786,3545,2953,NNP,*,F,코스피,*,*,*,*,*
종전선언,1786,3546,2953,NNP,*,T,종전선언,*,*,*,*,*
관광객,1786,3546,2824,NNP,*,T,관광객,*,*,*,*,*
예산안,1786,3546,2813,NNP,*,T,예산안,*,*,*,*,*
아시아나항공,1786,3546,2953,NNP,*,T,아시아나항공,*,*,*,*,*
내곡동,1786,3546,2953,NNP,*,T,내곡동,*,*,*,*,*
공무원,1786,3546,3230,NNP,*,T,공무원,*,*,*,*,*
컨센서스,1786,3545,2953,NNP,*,F,컨센서스,*,*,*,*,*
수도권,1786,3546,3264,NNP,*,T,수도권,*,*,*,*,*
공화당,1786,3546,2895,NNP,*,T,공화당,*,*,*,*,*
정경심,1786,3546,2953,NNP,*,T,정경심,*,*,*,*,*
리포트,1786,3545,2953,NNP,*,F,리포트,*,*,*,*,*
온라인,1786,3546,2676,NNP,*,T,온라인,*,*,*,*,*
개학,1786,3546,2955,NNP,*,T,개학,*,*,*,*,*
최고위원,1786,3546,2953,NNP,*,T,최고위원,*,*,*,*,*
이재명,1786,3546,2953,NNP,*,T,이재명,*,*,*,*,*
후보,1786,3545,1872,NNP,*,F,후보,*,*,*,*,*
이명박,1786,3546,2953,NNP,*,T,이명박,*,*,*,*,*
구속영장,1786,3546,3254,NNP,*,T,구속영장,*,*,*,*,*
교육감,1786,3546,2953,NNP,*,T,교육감,*,*,*,*,*
중위거래,1786,3545,2953,NNP,*,F,중위거래,*,*,*,*,*
삼성증권,1786,3546,2539,NNP,*,T,삼성증권,*,*,*,*,*
대법원,1786,3546,3562,NNP,*,T,대법원,*,*,*,*,*
북미,1786,3545,2725,NNP,*,F,북미,*,*,*,*,*
정상회담,1786,3546,2953,NNP,*,T,정상회담,*,*,*,*,*
사립유치원,1786,3546,2953,NNP,*,T,사립유치원,*,*,*,*,*
황하나,1786,3545,2953,NNP,*,F,황하나,*,*,*,*,*
고발장,1786,3546,2953,NNP,*,T,고발장,*,*,*,*,*
아스트라제네카,1786,3545,2953,NNP,*,F,아스트라제네카,*,*,*,*,*
백신,1786,3546,2953,NNP,*,T,백신,*,*,*,*,*
스마트,1786,3545,3041,NNP,*,F,스마트,*,*,*,*,*
손혜원,1786,3546,2953,NNP,*,T,손혜원,*,*,*,*,*
최저임금,1786,3546,2953,NNP,*,T,최저임금,*,*,*,*,*
김진태,1786,3545,2953,NNP,*,F,김진태,*,*,*,*,*
바이든,1786,3546,2953,NNP,*,T,바이든,*,*,*,*,*
후보,1786,3545,1872,NNP,*,F,후보,*,*,*,*,*
보건소,1786,3545,2953,NNP,*,F,보건소,*,*,*,*,*
국방부,1786,3545,2737,NNP,*,F,국방부,*,*,*,*,*
부위원장,1786,3546,3563,NNP,*,T,부위원장,*,*,*,*,*
환경부,1786,3545,2953,NNP,*,F,환경부,*,*,*,*,*
마이삭,1786,3546,2953,NNP,*,T,마이삭,*,*,*,*,*
국민의힘,1786,3546,2953,NNP,*,T,국민의힘,*,*,*,*,*
전당대회,1786,3545,2953,NNP,*,F,전당대회,*,*,*,*,*
R&D,1796,3534,-85,SL,*,T,R&D,*,*,*,*,*
단거리,1786,3545,2953,NNP,*,F,단거리,*,*,*,*,*
버닝썬,1786,3546,2953,NNP,*,T,버닝썬,*,*,*,*,*
정상화,1786,3545,3319,NNP,*,F,정상화,*,*,*,*,*
신생아,1786,3545,2953,NNP,*,F,신생아,*,*,*,*,*
특사단,1786,3546,2953,NNP,*,T,특사단,*,*,*,*,*
고위급,1786,3546,2559,NNP,*,T,고위급,*,*,*,*,*
21대,1786,3545,2953,NNP,*,F,21대,*,*,*,*,*
국회,1786,3545,4850,NNP,*,F,국회,*,*,*,*,*
학부모,1786,3545,2855,NNP,*,F,학부모,*,*,*,*,*
독감,1786,3546,2772,NNP,*,T,독감,*,*,*,*,*
백신,1786,3546,2953,NNP,*,T,백신,*,*,*,*,*
가덕도,1786,3545,2953,NNP,*,F,가덕도,*,*,*,*,*
검찰개혁,1786,3546,2953,NNP,*,T,검찰개혁,*,*,*,*,*
PBR,1796,3534,-85,SL,*,T,PBR,*,*,*,*,*
조주빈,1786,3546,2953,NNP,*,T,조주빈,*,*,*,*,*
심상정,1786,3546,2953,NNP,*,T,심상정,*,*,*,*,*
통신비,1786,3545,2953,NNP,*,F,통신비,*,*,*,*,*
부통령,1786,3546,2953,NNP,*,T,부통령,*,*,*,*,*
일본,1786,3546,-27,NNP,*,T,일본,*,*,*,*,*
정부,1786,3545,2356,NNP,*,F,정부,*,*,*,*,*
본부장,1786,3546,2635,NNP,*,T,본부장,*,*,*,*,*
콩레이,1786,3545,2953,NNP,*,F,콩레이,*,*,*,*,*
대법원장,1786,3546,2919,NNP,*,T,대법원장,*,*,*,*,*
재판부,1786,3545,2953,NNP,*,F,재판부,*,*,*,*,*
김혜경,1786,3546,2953,NNP,*,T,김혜경,*,*,*,*,*
공급망,1786,3546,2953,NNP,*,T,공급망,*,*,*,*,*
공수처,1786,3545,2953,NNP,*,F,공수처,*,*,*,*,*
기상청,1786,3546,2892,NNP,*,T,기상청,*,*,*,*,*
현대차,1786,3545,3364,NNP,*,F,현대차,*,*,*,*,*
방위비,1786,3545,2813,NNP,*,F,방위비,*,*,*,*,*
이벤트,1786,3545,2655,NNP,*,F,이벤트,*,*,*,*,*
수익률,1786,3546,3212,NNP,*,T,수익률,*,*,*,*,*
김경수,1786,3545,2593,NNP,*,F,김경수,*,*,*,*,*
비트코인,1786,3546,2953,NNP,*,T,비트코인,*,*,*,*,*
수출,1786,3546,2045,NNP,*,T,수출,*,*,*,*,*
규제,1786,3545,2526,NNP,*,F,규제,*,*,*,*,*
