Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,ID,Title,Date
755,40,0.1303,"분기, 최대, 증가",627cdd4d7f98dd6342b32914,"삼성SDI, 분기 매출 4조 첫 돌파… 1분기 영업익 3223억 역대최대 ",2022-04-29
1530,40,0.1014,"분기, 최대, 증가",627cdd4d7f98dd6342b33073,대한항공 1분기 영업이익 7884억원…분기 기준 역대 최대,2022-05-04
915,40,0.0909,"분기, 최대, 증가",627cdd4d7f98dd6342b32ac6,대한항공 1~3월 영업이익 7884억… 분기 최대 실적 ,2022-05-05
1980,40,0.0893,"분기, 최대, 증가",627cdd4d7f98dd6342b334c0,‘숏폼’에 쫓겨 유튜브 매출 둔화…구글 1분기 실적 ‘기대 이하’,2022-04-27
1451,40,0.0877,"분기, 최대, 증가",627cdd4d7f98dd6342b32fc1,명품 플랫폼 ‘3강’ 매출·적자 동시 증가…쿠팡 길 걷나,2022-05-10
1890,40,0.0768,"분기, 최대, 증가",627cdd4d7f98dd6342b333d6,미국 1분기 GDP -1.4%…6분기 연속 성장 멈춰,2022-04-28
2294,40,0.0761,"분기, 최대, 증가",627cdd4d7f98dd6342b3377b,"‘기가팩토리’의 위력…테슬라 1분기 매출 81%, 순이익 7배 증가",2022-04-21
1030,40,0.0761,"분기, 최대, 증가",627cdd4d7f98dd6342b32be7,정제마진 초강세에… 정유사들 사상최대 분기 실적 ‘환호’ ,2022-05-09
275,40,0.0741,"분기, 최대, 증가",627cdd4d7f98dd6342b3244d,TSMC 1분기 사상 최대 실적… 삼성 ‘투자-수율’ 추격전략 고심 ,2022-04-20
2173,40,0.0734,"분기, 최대, 증가",627cdd4d7f98dd6342b33683,플랫폼금융 활발하니…시스템 오류·정보유출 사고도 증가,2022-04-24
1296,40,0.0721,"분기, 최대, 증가",627cdd4d7f98dd6342b32e42,마스크 벗자 ‘성형·시술 플랫폼’ 방긋...의사단체 “피해 우려”,2022-05-06
1034,40,0.0714,"분기, 최대, 증가",627cdd4d7f98dd6342b32bf2,디지털 플랫폼 서비스 매출 年 69조 ,2022-05-09
173,40,0.0707,"분기, 최대, 증가",627cdd4d7f98dd6342b32378,"작년 하반기 배달원 43만명, 1년새 10% 증가 ‘역대 최대’ ",2022-04-20
1692,40,0.067,"분기, 최대, 증가",627cdd4d7f98dd6342b33212,오미크론 ‘집콕’ 영향…1분기 ‘먹거리’ 온라인 거래액 역대 최대,2022-05-02
180,40,0.0663,"분기, 최대, 증가",627cdd4d7f98dd6342b32384,이창용 “정부가 밤새워 일한다고 성장 못해… 민간주도 성장해야” ,2022-04-22
716,40,0.0651,"분기, 최대, 증가",627cdd4d7f98dd6342b328ac,SK하이닉스 1분기 12조 매출… 반도체 슈퍼 호황기 실적 넘어서 ,2022-04-28
580,40,0.0576,"분기, 최대, 증가",627cdd4d7f98dd6342b32723,정유업계 1분기 석유제품 수출 20% 증가… 車 제치고 4위 ,2022-04-27
2217,40,0.0576,"분기, 최대, 증가",627cdd4d7f98dd6342b336dd,‘4대 금융지주’ 1분기 당기순이익 역대 최고,2022-04-22
2624,40,0.0576,"분기, 최대, 증가",627cdd4d7f98dd6342b33987,중기 1분기 수출 304억달러…지난해보다 13.9% 증가,2022-04-18
611,40,0.0566,"분기, 최대, 증가",627cdd4d7f98dd6342b3277e,"현대차-기아, 반도체난-우크라 사태 뚫고 1분기 ‘깜짝 실적’ ",2022-04-26
2630,40,0.0566,"분기, 최대, 증가",627cdd4d7f98dd6342b33999,5월 국제선 유류할증료 최대 25만6100원…역대 최고 수준,2022-04-18
2006,40,0.0566,"분기, 최대, 증가",627cdd4d7f98dd6342b334fe,올해 1분기 0.7% 성장…몰아치는 경제충격 ‘수출’로 버텼다,2022-04-26
2004,40,0.0566,"분기, 최대, 증가",627cdd4d7f98dd6342b334f7,SK하이닉스 1분기 매출 12조1557억원…2018년 초호황기 웃돌아,2022-04-27
