Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,ID,Title,Date
1168,14,0.1052,"일, 윤, 기대",627cdd4d7f98dd6342b32d28,"윤 대통령, 첫 수석비서관회의서 “구두 밑창 닳도록 일해야”",2022-05-11
2733,14,0.0972,"일, 윤, 기대",627cdd4d7f98dd6342b33a53,"윤 대통령, 첫 수석비서관회의서 “구두 밑창 닳도록 일해야”",2022-05-11
2482,14,0.0958,"일, 윤, 기대",627cdd4d7f98dd6342b338b5,"‘50조 추경’ 후퇴, 수석비서관은 유지…윤 당선자, 대형공약 파기 논란",2022-04-19
263,14,0.0929,"일, 윤, 기대",627cdd4d7f98dd6342b32435,韓 육사생도 英 왕립육사 첫 졸업… 여왕 “양국 잇는 인재” ,2022-04-16
1137,14,0.0909,"일, 윤, 기대",627cdd4d7f98dd6342b32cdd,韓 육사생도 英 왕립육사 첫 졸업… 여왕 “양국 잇는 인재” ,2022-04-16
1159,14,0.0869,"일, 윤, 기대",627cdd4d7f98dd6342b32d16,韓 육사생도 英 왕립육사 첫 졸업… 여왕 “양국 잇는 인재”,2022-04-16
1209,14,0.0862,"일, 윤, 기대",627cdd4d7f98dd6342b32d82,일 “윤 대통령에 양국 관계 조기 개선 위한 리더십 기대”,2022-05-10
1411,14,0.0838,"일, 윤, 기대",627cdd4d7f98dd6342b32f65,"윤 대통령, 첫 수석 회의 “구두 밑창 닳도록 뛰어야…물가 관리 시급”",2022-05-11
2817,14,0.078,"일, 윤, 기대",627cdd4d7f98dd6342b33b21,"윤 대통령, 첫 수석 회의 “구두 밑창 닳도록 뛰어야…물가 관리 시급”",2022-05-11
646,14,0.0646,"일, 윤, 기대",627cdd4d7f98dd6342b327da,“4개월이면 효과 뚝… mRNA 코로나 백신 대안 마련 시급” ,2022-05-02
962,14,0.0606,"일, 윤, 기대",627cdd4d7f98dd6342b32b47,"尹, 檢시절 최측근 참모들 비서관 발탁… 경제수석실엔 관료 배치 ",2022-05-06
2299,14,0.0545,"일, 윤, 기대",627cdd4d7f98dd6342b33782,"3년 만에…고양국제꽃박람회, 화훼산업대전으로 돌아온다",2022-04-21
1731,14,0.0536,"일, 윤, 기대",627cdd4d7f98dd6342b33281,추경호 “주식 양도세 유지”…윤 당선자 공약 철회 ‘뒷수습’ 진땀,2022-05-02
897,14,0.0535,"일, 윤, 기대",627cdd4d7f98dd6342b32a93,[광화문에서/김선미]민간이 끌고 정부가 미는 일론 머스크의 스페이스X ,2022-05-04
2206,14,0.0526,"일, 윤, 기대",627cdd4d7f98dd6342b336ca,인수위 “감염병 위기대응기금 신설…중앙감염병전문병원 건립”,2022-04-22
1589,14,0.0524,"일, 윤, 기대",627cdd4d7f98dd6342b3310f,"[아침햇발] 윤 당선자, 왜 아직도 ‘어퍼컷’만 날리고 있나 / 손원제",2022-05-03
2278,14,0.0517,"일, 윤, 기대",627cdd4d7f98dd6342b33755,"윤 당선자, 정호영 사퇴 여론 정면돌파…“청문회 끝나고 판단”",2022-04-21
1475,14,0.0516,"일, 윤, 기대",627cdd4d7f98dd6342b32ff8,골드버그 주한 미국 대사 인준안 통과…윤 당선자 취임식 참석?,2022-05-06
2238,14,0.0507,"일, 윤, 기대",627cdd4d7f98dd6342b33705,인수위 “감염병 위기대응기금 신설…중앙감염병전문병원 건립”,2022-04-22
1349,14,0.0503,"일, 윤, 기대",627cdd4d7f98dd6342b32ed4,"[포토] 73살 왕세자 찰스, 생애 첫 ‘여왕 연설’ 대독",2022-05-11
1398,14,0.0496,"일, 윤, 기대",627cdd4d7f98dd6342b32f44,"‘베트남전 민간인 학살사건’ 목격자, 8월 한국 법정서 첫 증언한다",2022-05-10
1662,14,0.047,"일, 윤, 기대",627cdd4d7f98dd6342b331d0,‘일하다 죽지 않게’가 그리 어렵나,2022-05-02
2477,14,0.0465,"일, 윤, 기대",627cdd4d7f98dd6342b338ac,"윤 당선자, 용산서 중증장애인과 ‘경청식탁’ 만남",2022-04-19
520,14,0.0461,"일, 윤, 기대",627cdd4d7f98dd6342b32691,승강기 산업 발전하려면 안전-산업진흥 함께 가야[기고/이용표] ,2022-04-27
2447,14,0.044,"일, 윤, 기대",627cdd4d7f98dd6342b33886,‘수요일 폭증 효과’도 꺾였다…전날처럼 11만명대,2022-04-20
1006,14,0.0414,"일, 윤, 기대",627cdd4d7f98dd6342b32bb1,"[책의 향기/뒷날개]어휴, 일하기 싫지만 야호! 그래도 힘내요 ",2022-05-07
1532,14,0.0414,"일, 윤, 기대",627cdd4d7f98dd6342b3307d,[11회 비정규 노동 수기 공모전] 일의 기쁨과 슬픔 / 유미향,2022-05-04
1445,14,0.0414,"일, 윤, 기대",627cdd4d7f98dd6342b32fb1,"성인이 돼서야 알았다, ‘그일’이 가정폭력인 걸",2022-05-10
509,14,0.0406,"일, 윤, 기대",627cdd4d7f98dd6342b3267c,"[광화문에서/김재영]어디에서, 어떻게 일할까… 진짜 고민은 이제부터다 ",2022-04-25
594,14,0.0406,"일, 윤, 기대",627cdd4d7f98dd6342b3274a,인천의 ‘진보 텃밭’ 계양구에 무슨 일이… ,2022-04-26
2524,14,0.0398,"일, 윤, 기대",627cdd4d7f98dd6342b338e2,한국은 동남아에 전패·중국 최강팀은 0-8 대패…AFC에 무슨 일이?,2022-04-19
2240,14,0.0398,"일, 윤, 기대",627cdd4d7f98dd6342b33708,"이창영 감독의 아이스하키, ‘형님 끌고 동생 밀어’ 일낸다",2022-04-22
1859,14,0.0398,"일, 윤, 기대",627cdd4d7f98dd6342b33383,조양호 회장 기리는 ‘일우배’ 탁구대회 30일 개막식,2022-04-28
