Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,ID,Title,Date
341,18,0.0889,"규제, 글로벌, 믹",627cdd4d7f98dd6342b324f6,“의료도시로서 입지 강화해 글로벌 도약 노린다” ,2022-04-19
2550,18,0.0761,"규제, 글로벌, 믹",627cdd4d7f98dd6342b338fe,"중대재해법 모호해서 못 지키겠다?…“규제 완화 꺼내더니, 모순적”",2022-04-19
2810,18,0.0747,"규제, 글로벌, 믹",627cdd4d7f98dd6342b33b14,팬데믹에 돋보인 ‘편의점 상비약’ 공적기능…규제완화 물꼬 트일까,2022-05-11
1394,18,0.0747,"규제, 글로벌, 믹",627cdd4d7f98dd6342b32f3b,팬데믹에 돋보인 ‘편의점 상비약’ 공적기능…규제완화 물꼬 트일까,2022-05-11
858,18,0.0692,"규제, 글로벌, 믹",627cdd4d7f98dd6342b32a2c,"100대 기업 투자, 반도체 빼면 마이너스 ",2022-05-03
1936,18,0.069,"규제, 글로벌, 믹",627cdd4d7f98dd6342b33449,‘제약·바이오 혁신위’ 에 규제 완화 기대감-시민 건강 우려 교차,2022-04-28
110,18,0.0659,"규제, 글로벌, 믹",627cdd4d7f98dd6342b322ff,"손경식 “尹정부, 기업에 좋은 정부될 것… 노동개혁-규제완화 필요” ",2022-04-21
1918,18,0.0658,"규제, 글로벌, 믹",627cdd4d7f98dd6342b3342e,"“RE100 가입 글로벌 기업 61곳, 이미 재생에너지로 95% 조달”",2022-04-28
713,18,0.0643,"규제, 글로벌, 믹",627cdd4d7f98dd6342b328a5,에피스 단독 경영 체제로 전환… 글로벌 바이오 기업 도약 본격화 ,2022-04-27
99,18,0.0635,"규제, 글로벌, 믹",627cdd4d7f98dd6342b322ee,"한국수력원자력, ESG경영으로 종합에너지기업 도약 ",2022-04-19
499,18,0.0587,"규제, 글로벌, 믹",627cdd4d7f98dd6342b3265f,"시몬스침대, 팬데믹에도 흔들리지 않는 의료 기부 ",2022-04-27
356,18,0.0587,"규제, 글로벌, 믹",627cdd4d7f98dd6342b3250f,[광화문에서/김창덕]새 정부 ‘1호 규제완화’ 빠르면 빠를수록 좋다 ,2022-04-16
554,18,0.0585,"규제, 글로벌, 믹",627cdd4d7f98dd6342b326da,"AI 면접, 600여 기업 채용 과정에 도입… 화상인터뷰로 표정-억양 분석해 점수화 ",2022-05-02
2102,18,0.0576,"규제, 글로벌, 믹",627cdd4d7f98dd6342b335f5,“온난화 막으려면 에너지 전환에 10년간 매년 7천조원 투자해야”,2022-04-25
566,18,0.0576,"규제, 글로벌, 믹",627cdd4d7f98dd6342b326f9,빌 게이츠 “팬데믹 또 올것… 글로벌예방팀 만들자” ,2022-04-28
1738,18,0.0575,"규제, 글로벌, 믹",627cdd4d7f98dd6342b3328c,"“공정거래 규제, 형벌보다 행정·민사 중심이 글로벌 스탠다드”",2022-05-02
729,18,0.0546,"규제, 글로벌, 믹",627cdd4d7f98dd6342b328cc,美의 中반도체 규제후 중국내 韓점유율 5.5%P↓ ,2022-04-26
1143,18,0.0545,"규제, 글로벌, 믹",627cdd4d7f98dd6342b32cec,[광화문에서/김창덕]새 정부 ‘1호 규제완화’ 빠르면 빠를수록 좋다 ,2022-04-16
1758,18,0.0545,"규제, 글로벌, 믹",627cdd4d7f98dd6342b332b6,“삼성전자 위기라 할 수 없지만…한국 반도체 투자 점점 느려져”,2022-05-01
638,18,0.0536,"규제, 글로벌, 믹",627cdd4d7f98dd6342b327b7,중증응급의료센터 확장해 집중치료 강화 ,2022-04-27
563,18,0.0525,"규제, 글로벌, 믹",627cdd4d7f98dd6342b326f3,“초일류를 향한 도약의 원년… 세상에 없던 의료기관 만들겠다” ,2022-04-27
390,18,0.0524,"규제, 글로벌, 믹",627cdd4d7f98dd6342b3255b,비즈니스 데이터 분석 특화과정 개설… 관리자-실무형 투트랙 운영 ,2022-04-21
778,18,0.0524,"규제, 글로벌, 믹",627cdd4d7f98dd6342b32947,스판덱스-탄소섬유 생산량 늘려 기업 경쟁력 강화 ,2022-04-29
2034,18,0.0507,"규제, 글로벌, 믹",627cdd4d7f98dd6342b33550,청주의료원에 음압병상 설치…충북 공공의료 보완,2022-04-26
2050,18,0.0496,"규제, 글로벌, 믹",627cdd4d7f98dd6342b33576,"정부-인수위, ‘방역완화’ 속도에 엇박자…전문가들의 해법은?",2022-04-26
1055,18,0.0494,"규제, 글로벌, 믹",627cdd4d7f98dd6342b32c1f,싸늘해진 투자심리… 코스피 거래대금 34% ‘뚝’ ,2022-05-09
1354,18,0.0444,"규제, 글로벌, 믹",627cdd4d7f98dd6342b32ede,노향기 전 기자협회장 ‘기자의 혼’ 선정,2022-05-05
700,18,0.044,"규제, 글로벌, 믹",627cdd4d7f98dd6342b32877,블록체인 등 전문 컨설팅 기업으로 도약 ,2022-04-27
2023,18,0.0437,"규제, 글로벌, 믹",627cdd4d7f98dd6342b33536,15평 이상 편의점·식당·카페에 ‘휠체어 경사로’ 의무 설치,2022-04-26
199,18,0.0429,"규제, 글로벌, 믹",627cdd4d7f98dd6342b323a2,[인사이드＆인사이트]“영리병원 늘면 건보 재정 악화” vs “첨단 의료기술 육성 기회” ,2022-04-20
182,18,0.0427,"규제, 글로벌, 믹",627cdd4d7f98dd6342b32388,감기 후유증을 완화시키는 방법[이상곤의 실록한의학]〈121〉 ,2022-04-22
67,18,0.0412,"규제, 글로벌, 믹",627cdd4d7f98dd6342b322b6,25개월만의 ‘자유’… “재료주문 늘리고 직원 채용” 활기찾은 식당 ,2022-04-18
1044,18,0.0412,"규제, 글로벌, 믹",627cdd4d7f98dd6342b32c07,삼성전자 무선청소기 ‘제트’ 작년 글로벌 매출 50% 늘어 ,2022-05-09
1804,18,0.0406,"규제, 글로벌, 믹",627cdd4d7f98dd6342b3331a,"SK, 지갑 주웠다?…‘SiC 전력 반도체’가 뭐기에",2022-04-29
496,18,0.0406,"규제, 글로벌, 믹",627cdd4d7f98dd6342b32655,"초고층 대형건물의 냉난방 에너지, 한강이 해결해 줍니다 ",2022-04-26
