Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,ID,Title,Date
226,10,0.1228,"교육, 기술, 차별",627cdd4d7f98dd6342b323e0,정밀기술 습득 위한 체계적 교육 ‘로봇수술 명의’ 양성 ,2022-04-16
1157,10,0.1228,"교육, 기술, 차별",627cdd4d7f98dd6342b32d12,정밀기술 습득 위한 체계적 교육 ‘로봇수술 명의’ 양성,2022-04-16
1134,10,0.1189,"교육, 기술, 차별",627cdd4d7f98dd6342b32cd7,정밀기술 습득 위한 체계적 교육 ‘로봇수술 명의’ 양성 ,2022-04-16
901,10,0.076,"교육, 기술, 차별",627cdd4d7f98dd6342b32aa4,창업교육 늘고 기술연구 ‘활기’… 양극화 해소는 과제 ,2022-05-05
455,10,0.0702,"교육, 기술, 차별",627cdd4d7f98dd6342b32606,"“초중고 코딩교육, 교사양성-교육시간 확대 시급” ",2022-04-28
631,10,0.0675,"교육, 기술, 차별",627cdd4d7f98dd6342b327a9,"미래농업서 친환경 전력까지… 우주탐사기술, 지구에서도 쓴다 ",2022-05-02
838,10,0.0615,"교육, 기술, 차별",627cdd4d7f98dd6342b329f5,‘탄소 없는 섬’ 제주서 친환경 전기차의 미래를 보다 ,2022-05-04
2353,10,0.0615,"교육, 기술, 차별",627cdd4d7f98dd6342b337ed,"“청년 여성, ‘구조적 성차별’ 증명해야 하는 상황 놓였다”",2022-04-20
1001,10,0.0587,"교육, 기술, 차별",627cdd4d7f98dd6342b32ba7,‘백악관의 입’에 첫 흑인여성 성소수자 ,2022-05-07
2647,10,0.0587,"교육, 기술, 차별",627cdd4d7f98dd6342b339b1,시니어 기술창업 평균 51살에 이뤄져,2022-04-18
502,10,0.0587,"교육, 기술, 차별",627cdd4d7f98dd6342b32668,"아주대, 우즈베키스탄에 ‘타슈켄트 아주’설립, 우수 교육체계 수출 ",2022-04-28
186,10,0.0577,"교육, 기술, 차별",627cdd4d7f98dd6342b3238d,"진화하는 기술, 미래를 개척하다 ",2022-04-22
562,10,0.0566,"교육, 기술, 차별",627cdd4d7f98dd6342b326f2,신나는 VR 체험… “교육이 미래” ,2022-04-27
2267,10,0.0565,"교육, 기술, 차별",627cdd4d7f98dd6342b3373e,"74년 전 미군법 따른 ‘성소수자 군인 처벌’, 첫 제동 걸렸다",2022-04-21
251,10,0.0556,"교육, 기술, 차별",627cdd4d7f98dd6342b3241b,온돌문화에 첨단기술 더한 전기매트 ,2022-04-19
84,10,0.0546,"교육, 기술, 차별",627cdd4d7f98dd6342b322d9,“학교 교육서 국악 사라진다”… 국악계 ‘교육과정 개정’ 반발 ,2022-04-22
2656,10,0.0514,"교육, 기술, 차별",627cdd4d7f98dd6342b339bb,파생금융상품의 덫…‘복잡한 투자 구조’ 고의였나?,2022-04-18
2329,10,0.0514,"교육, 기술, 차별",627cdd4d7f98dd6342b337b8,플로리다 성교육 논란 휘말려 ‘디즈니왕국’ 존망 위기,2022-04-21
1360,10,0.0503,"교육, 기술, 차별",627cdd4d7f98dd6342b32ee8,끝나지 않는 학내 ‘사이버불링’…처벌도 힘든 혐오와 차별,2022-05-07
2393,10,0.0487,"교육, 기술, 차별",627cdd4d7f98dd6342b33838,제주서 코·입만 내놓고 땅에 묻힌 푸들 발견…경찰 “CCTV 확인 중”,2022-04-20
1027,10,0.0482,"교육, 기술, 차별",627cdd4d7f98dd6342b32be0,"[메트로 뉴스]서초구, 재창업 소상공인에 고용장려금 지원 外 ",2022-05-09
2448,10,0.0465,"교육, 기술, 차별",627cdd4d7f98dd6342b33887,"[사설] 장애인의 날 앞둔 ‘집단 삭발’, 차별의 구조 깨려면",2022-04-19
358,10,0.0456,"교육, 기술, 차별",627cdd4d7f98dd6342b32513,美대법관 9명중 4명이 여성… 성소수자 판결 변화 올까[글로벌 포커스] ,2022-04-23
686,10,0.0453,"교육, 기술, 차별",627cdd4d7f98dd6342b32857,창의-융복합-특성화교육… 대학이 미래를 연다 ,2022-04-29
1654,10,0.0448,"교육, 기술, 차별",627cdd4d7f98dd6342b331be,"10년에 1억 모으기, 50년 초장기 주담대…인수위발 ‘청년상품’ 기대반 우려반",2022-05-03
1446,10,0.0406,"교육, 기술, 차별",627cdd4d7f98dd6342b32fb2,‘2022 김용근 민족교육상’ 황광우 작가,2022-05-10
2605,10,0.0406,"교육, 기술, 차별",627cdd4d7f98dd6342b3395c,4월 19일자 함께하는 교육 정보 마당,2022-04-18
1413,10,0.0406,"교육, 기술, 차별",627cdd4d7f98dd6342b32f69,누군가 당신 명의로 몰래 ‘비대면 대출’ 수천만원 받고 있다,2022-05-09
1874,10,0.0406,"교육, 기술, 차별",627cdd4d7f98dd6342b333b5,"얼마나 더 미뤄야 하는가, 차별금지법",2022-04-28
2083,10,0.0406,"교육, 기술, 차별",627cdd4d7f98dd6342b335cb,4월 26일자 함께하는 교육 정보 마당,2022-04-25
2381,10,0.0406,"교육, 기술, 차별",627cdd4d7f98dd6342b33826,"뮤직카우, 6개월간 새 상품 출시 못한다",2022-04-20
52,10,0.0406,"교육, 기술, 차별",627cdd4d7f98dd6342b32295,"한화시스템, 필리핀 초계함 2척에 국산 전투체계 수출 ",2022-04-19
532,10,0.0406,"교육, 기술, 차별",627cdd4d7f98dd6342b326a9,‘재일교포 81년 차별’ 우토로에 평화기념관… “한일 가교되길” ,2022-05-02
568,10,0.0406,"교육, 기술, 차별",627cdd4d7f98dd6342b326fc,"경영자교육의 산실, 강남에서 새롭게 시작합니다 ",2022-04-28
943,10,0.0406,"교육, 기술, 차별",627cdd4d7f98dd6342b32b17,"첨단기술 장착 농기계 실증단지, 2026년까지 새만금에 들어선다 ",2022-05-06
666,10,0.0406,"교육, 기술, 차별",627cdd4d7f98dd6342b32818,차별화된 키오스크 간편 결제 서비스 ,2022-04-27
382,10,0.0404,"교육, 기술, 차별",627cdd4d7f98dd6342b3254f,"민감한 장기에 손상 없이 시술 가능… 기계연, ‘로봇 카테터 시스템’ 개발 ",2022-04-20
1050,10,0.0398,"교육, 기술, 차별",627cdd4d7f98dd6342b32c19,“올 300명 조선소 교육원 첫 모집에 들어온건 18명” ,2022-05-09
767,10,0.0398,"교육, 기술, 차별",627cdd4d7f98dd6342b32931,PLC 원천기술 갖춘 광통신 분야 선두주자로 성장 ,2022-04-26
2411,10,0.0398,"교육, 기술, 차별",627cdd4d7f98dd6342b33853,"‘선배들 잘못’에 입 닫은 밤샘회의…평검사들, 자성은 없었다",2022-04-20
2150,10,0.0398,"교육, 기술, 차별",627cdd4d7f98dd6342b33653,모두를 위한 차별금지법,2022-04-24
1905,10,0.0398,"교육, 기술, 차별",627cdd4d7f98dd6342b3340a,차별금지법과 글로벌 스탠더드,2022-04-28
1740,10,0.0398,"교육, 기술, 차별",627cdd4d7f98dd6342b3328e,"10명 이상 ‘심폐소생술 교육’ 신청하면, 직접 찾아갑니다",2022-05-02
1057,10,0.0398,"교육, 기술, 차별",627cdd4d7f98dd6342b32c23,"AI가 배합한 ‘친환경 콘크리트’, 탄소 배출량 40% 줄여 ",2022-05-09
